Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,56,Matthew Ebden,AUS,,Gael Monfils *,FRA,12,4 - 6,4 - 6,4 - 6,,,
1,57,Radek Stepanek,CZE,13,Ivo Karlovic *,CRO,,6 - 2,6 - 7 (5 - 7),4 - 6,6 - 3,4 - 6,
1,58,Julien Benneteau *,FRA,,David Guez,FRA,,0 - 6,6 - 4,7 - 6 (7 - 4),7 - 6 (7 - 2),,
1,59,Mardy Fish,USA,,Andrey Golubev *,KAZ,,2 - 6,6 - 1,3 - 6,3 - 6,,
1,60,Jason Kubler,AUS,,Ivan Ljubicic *,CRO,24,1 - 6,2 - 6,2 - 6,,,
1,61,Philipp Kohlschreiber *,GER,27,Horacio Zeballos,ARG,,6 - 1,7 - 5,6 - 1,,,
1,62,Blaz Kavcic,SLO,,Wayne Odesnik *,USA,,6 - 4,1 - 6,4 - 6,2 - 6,,
1,63,Lukas Lacko *,SVK,,Leonardo Mayer,ARG,,6 - 4,6 - 4,6 - 0,,,
1,64,Peter Luczak,AUS,,Rafael Nadal *,ESP,2,6 - 7 (0 - 7),1 - 6,4 - 6,,,
2,1,Roger Federer *,SUI,1,Victor Hanescu,ROU,,6 - 2,6 - 3,6 - 2,,,
2,2,Stephane Robert,FRA,,Albert Montanes *,ESP,31,6 - 4,7 - 6 (7 - 3),2 - 6,3 - 6,2 - 6,
2,3,Lleyton Hewitt *,AUS,22,Donald Young,USA,,7 - 6 (7 - 3),6 - 4,6 - 1,,,
2,4,Marcos Baghdatis *,CYP,,David Ferrer,ESP,17,4 - 6,3 - 6,7 - 6 (7 - 4),6 - 3,6 - 1,
2,5,Fernando Verdasco *,ESP,9,Ivan Sergeyev,UKR,,6 - 1,6 - 2,6 - 2,,,
2,6,Stefan Koubek *,AUT,,Ivan Dodig,CRO,,7 - 6 (7 - 4),6 - 1,6 - 2,,,
2,7,Juan Monaco *,ARG,30,Michael Llodra,FRA,,3 - 6,3 - 6,7 - 6 (7 - 5),6 - 1,6 - 3,
2,8,Illya Marchenko,UKR,,Nikolay Davydenko *,RUS,6,3 - 6,3 - 6,0 - 6,,,
2,9,Novak Djokovic *,SRB,3,Marco Chiudinelli,SUI,,3 - 6,6 - 1,6 - 1,6 - 3,,
2,10,Michael Berrer,GER,,Denis Istomin *,UZB,,5 - 7,3 - 6,4 - 6,,,
2,11,Mikhail Youzhny *,RUS,20,Jan Hajek,CZE,,6 - 2,6 - 1,6 - 1,,,
2,12,Lukasz Kubot *,POL,,Santiago Giraldo,COL,,6 - 4,3 - 6,6 - 3,6 - 1,,
2,13,Jo-Wilfried Tsonga *,FRA,10,Taylor Dent,USA,,6 - 4,6 - 3,6 - 3,,,
2,14,Janko Tipsarevic,SRB,,Tommy Haas *,GER,18,6 - 4,4 - 6,3 - 6,6 - 1,3 - 6,
2,15,Nicolas Almagro *,ESP,26,Benjamin Becker,GER,,6 - 4,6 - 2,3 - 6,4 - 6,6 - 3,
2,16,Alejandro Falla *,COL,,Marcel Granollers,ESP,,6 - 4,6 - 1,6 - 3,,,
2,17,Andy Roddick *,USA,7,Thomaz Bellucci,BRA,,6 - 3,6 - 4,6 - 4,,,
2,18,Feliciano Lopez *,ESP,,Rainer Schuettler,GER,,6 - 3,2 - 6,6 - 3,6 - 2,,
2,19,Tomas Berdych,CZE,21,Evgeny Korolev *,KAZ,,4 - 6,4 - 6,5 - 7,,,
2,20,Marsel Ilhan,TUR,,Fernando Gonzalez *,CHI,11,3 - 6,4 - 6,5 - 7,,,
2,21,Marin Cilic *,CRO,14,Bernard Tomic,AUS,,6 - 7 (6 - 8),6 - 3,4 - 6,6 - 2,6 - 4,
2,22,Igor Kunitsyn,RUS,,Stanislas Wawrinka *,SUI,19,3 - 6,2 - 6,2 - 6,,,
2,23,Viktor Troicki,SRB,29,Florian Mayer *,GER,,6 - 4,4 - 6,6 - 7 (2 - 7),1 - 6,,
2,24,James Blake,USA,,Juan Martin Del Potro *,ARG,4,4 - 6,7 - 6 (7 - 3),7 - 5,3 - 6,8 - 10,
2,25,Andy Murray *,GBR,5,Marc Gicquel,FRA,,6 - 1,6 - 4,6 - 3,,,
2,26,Jarkko Nieminen,FIN,,Florent Serra *,FRA,,6 - 3,4 - 6,7 - 5,6 - 7 (4 - 7),5 - 7,
2,27,John Isner *,USA,33,Louk Sorensen,IRL,,6 - 3,7 - 6 (7 - 4),7 - 5,,,
2,28,Antonio Veic,CRO,,Gael Monfils *,FRA,12,4 - 6,4 - 6,4 - 6,,,
2,29,Ivo Karlovic *,CRO,,Julien Benneteau,FRA,,2 - 6,6 - 1,6 - 3,6 - 3,,
2,30,Andrey Golubev,KAZ,,Ivan Ljubicic *,CRO,24,3 - 6,6 - 3,2 - 6,3 - 6,,
2,31,Philipp Kohlschreiber *,GER,27,Wayne Odesnik,USA,,6 - 4,3 - 6,6 - 3,6 - 2,,
2,32,Lukas Lacko,SVK,,Rafael Nadal *,ESP,2,2 - 6,2 - 6,2 - 6,,,
3,1,Roger Federer *,SUI,1,Albert Montanes,ESP,31,6 - 3,6 - 4,6 - 4,,,
3,2,Lleyton Hewitt *,AUS,22,Marcos Baghdatis,CYP,,6 - 0,4 - 2,,,,Retired
3,3,Fernando Verdasco *,ESP,9,Stefan Koubek,AUT,,6 - 1,,,,,Retired
3,4,Juan Monaco,ARG,30,Nikolay Davydenko *,RUS,6,0 - 6,3 - 6,4 - 6,,,
3,5,Novak Djokovic *,SRB,3,Denis Istomin,UZB,,6 - 1,6 - 1,6 - 2,,,
3,6,Mikhail Youzhny,RUS,20,Lukasz Kubot *,POL,,,,,,,Walkover
3,7,Jo-Wilfried Tsonga *,FRA,10,Tommy Haas,GER,18,6 - 4,3 - 6,6 - 1,7 - 5,,
3,8,Nicolas Almagro *,ESP,26,Alejandro Falla,COL,,6 - 4,6 - 3,6 - 4,,,
3,9,Andy Roddick *,USA,7,Feliciano Lopez,ESP,,6 - 7 (4 - 7),6 - 4,6 - 4,7 - 6 (7 - 3),,
3,10,Evgeny Korolev,KAZ,,Fernando Gonzalez *,CHI,11,7 - 6 (7 - 5),3 - 6,6 - 1,3 - 6,4 - 6,
3,11,Marin Cilic *,CRO,14,Stanislas Wawrinka,SUI,19,4 - 6,6 - 4,6 - 3,6 - 3,,
3,12,Florian Mayer,GER,,Juan Martin Del Potro *,ARG,4,3 - 6,6 - 0,4 - 6,5 - 7,,
3,13,Andy Murray *,GBR,5,Florent Serra,FRA,,7 - 5,6 - 1,6 - 4,,,
3,14,John Isner *,USA,33,Gael Monfils,FRA,12,6 - 1,4 - 6,7 - 6 (7 - 4),7 - 6 (7 - 5),,
3,15,Ivo Karlovic *,CRO,,Ivan Ljubicic,CRO,24,6 - 3,3 - 6,6 - 3,7 - 6 (9 - 7),,
3,16,Philipp Kohlschreiber,GER,27,Rafael Nadal *,ESP,2,4 - 6,2 - 6,6 - 2,5 - 7,,
4,1,Roger Federer *,SUI,1,Lleyton Hewitt,AUS,22,6 - 2,6 - 3,6 - 4,,,
4,2,Fernando Verdasco,ESP,9,Nikolay Davydenko *,RUS,6,2 - 6,5 - 7,6 - 4,7 - 6 (7 - 5),3 - 6,
4,3,Novak Djokovic *,SRB,3,Lukasz Kubot,POL,,6 - 1,6 - 2,7 - 5,,,
4,4,Jo-Wilfried Tsonga *,FRA,10,Nicolas Almagro,ESP,26,6 - 3,6 - 4,4 - 6,6 - 7 (6 - 8),9 - 7,
4,5,Andy Roddick *,USA,7,Fernando Gonzalez,CHI,11,6 - 3,3 - 6,4 - 6,7 - 5,6 - 2,
4,6,Marin Cilic *,CRO,14,Juan Martin Del Potro,ARG,4,5 - 7,6 - 4,7 - 5,5 - 7,6 - 3,
4,7,Andy Murray *,GBR,5,John Isner,USA,33,7 - 6 (7 - 4),6 - 3,6 - 2,,,
4,8,Ivo Karlovic,CRO,,Rafael Nadal *,ESP,2,4 - 6,6 - 4,4 - 6,4 - 6,,
5,1,Roger Federer *,SUI,1,Nikolay Davydenko,RUS,6,2 - 6,6 - 3,6 - 0,7 - 5,,
5,2,Novak Djokovic,SRB,3,Jo-Wilfried Tsonga *,FRA,10,6 - 7 (8 - 10),7 - 6 (7 - 5),6 - 1,3 - 6,1 - 6,
5,3,Andy Roddick,USA,7,Marin Cilic *,CRO,14,6 - 7 (4 - 7),3 - 6,6 - 3,6 - 2,3 - 6,
5,4,Andy Murray *,GBR,5,Rafael Nadal,ESP,2,6 - 3,7 - 6 (7 - 2),3 - 0,,,Retired
6,1,Roger Federer *,SUI,1,Jo-Wilfried Tsonga,FRA,10,6 - 2,6 - 3,6 - 2,,,
6,2,Marin Cilic,CRO,14,Andy Murray *,GBR,5,6 - 3,4 - 6,4 - 6,2 - 6,,
7,1,Roger Federer *,SUI,1,Andy Murray,GBR,5,6 - 3,6 - 4,7 - 6 (13 - 11),,,
