Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,62,Martin Vassallo Arguello *,ARG,,Ivo Minar,CZE,,6 - 4,2 - 6,2 - 6,6 - 2,6 - 2,
1,63,John Isner,USA,,Ernests Gulbis *,LAT,,5 - 7,5 - 7,7 - 6 (7 - 3),6 - 7 (6 - 8),,
1,64,Andreas Beck,GER,,Rafael Nadal *,ESP,2,4 - 6,4 - 6,6 - 7 (0 - 7),,,
2,1,Roger Federer *,SUI,1,Robin Soderling,SWE,,6 - 3,6 - 4,7 - 6 (7 - 3),,,
2,2,Marc Gicquel *,FRA,,Ilia Bozoljac,SRB,,4 - 6,5 - 7,7 - 6 (7 - 1),7 - 6 (7 - 0),6 - 3,
2,3,Lleyton Hewitt *,AUS,20,Albert Montanes,ESP,,7 - 6 (7 - 4),6 - 0,6 - 2,,,
2,4,Simone Bolelli *,ITA,,Fernando Gonzalez,CHI,15,7 - 6 (10 - 8),7 - 6 (9 - 7),3 - 6,7 - 6 (7 - 4),,
2,5,Tomas Berdych *,CZE,11,Victor Hanescu,ROU,,6 - 7 (5 - 7),7 - 6 (8 - 6),6 - 1,6 - 2,,
2,6,Olivier Rochus,BEL,,Fernando Verdasco *,ESP,22,6 - 7 (4 - 7),7 - 6 (7 - 5),1 - 6,1 - 6,,
2,7,Mario Ancic *,CRO,,Philipp Petzschner,GER,,6 - 1,6 - 4,6 - 7 (1 - 7),4 - 6,6 - 3,
2,8,Igor Andreev,RUS,,David Ferrer *,ESP,5,6 - 3,3 - 6,4 - 6,2 - 6,,
2,9,Novak Djokovic,SRB,3,Marat Safin *,RUS,,4 - 6,6 - 7 (3 - 7),2 - 6,,,
2,10,Florent Serra,FRA,,Andreas Seppi *,ITA,29,3 - 6,7 - 6 (7 - 4),2 - 6,7 - 6 (7 - 5),4 - 6,
2,11,Juan Carlos Ferrero,ESP,21,Mischa Zverev *,GER,,4 - 6,4 - 6,1 - 2,,,Retired
2,12,Juan Martin Del Potro,ARG,,Stanislas Wawrinka *,SUI,13,6 - 7 (5 - 7),3 - 6,5 - 7,,,
2,13,Marcos Baghdatis *,CYP,10,Thomas Johansson,SWE,,6 - 4,6 - 4,6 - 4,,,
2,14,Thomaz Bellucci,BRA,,Simon Stadler *,GER,,6 - 3,3 - 6,1 - 6,7 - 6 (7 - 5),6 - 8,
2,15,Feliciano Lopez *,ESP,31,Roko Karanusic,CRO,,6 - 3,6 - 3,6 - 4,,,
2,16,Bobby Reynolds *,USA,,Frank Dancevic,CAN,,4 - 6,7 - 6 (12 - 10),6 - 4,6 - 4,,
2,17,Andy Roddick,USA,6,Janko Tipsarevic *,SRB,,7 - 6 (7 - 5),5 - 7,4 - 6,6 - 7 (4 - 7),,
2,18,Chris Eaton,GBR,,Dmitry Tursunov *,RUS,25,6 - 7 (2 - 7),2 - 6,4 - 6,,,
2,19,Nicolas Almagro,ESP,19,Guillermo Garcia-Lopez *,ESP,,3 - 6,6 - 3,7 - 5,1 - 6,2 - 6,
2,20,Rainer Schuettler *,GER,,James Blake,USA,9,6 - 3,6 - 7 (8 - 10),4 - 6,6 - 4,6 - 4,
2,21,Paul-Henri Mathieu *,FRA,14,Jeremy Chardy,FRA,,6 - 3,7 - 5,7 - 6 (7 - 1),,,
2,22,Marin Cilic *,CRO,,Jarkko Nieminen,FIN,24,6 - 4,3 - 6,6 - 3,6 - 7 (6 - 8),7 - 5,
2,23,Jurgen Melzer *,AUT,,Jesse Levine,USA,,4 - 6,6 - 2,3 - 6,6 - 4,6 - 1,
2,24,Arnaud Clement *,FRA,,Benjamin Becker,GER,,7 - 6 (9 - 7),7 - 6 (7 - 3),6 - 3,,,
2,25,Richard Gasquet *,FRA,8,Sebastien Grosjean,FRA,,6 - 2,6 - 2,,,,Retired
2,26,Agustin Calleri,ARG,,Gilles Simon *,FRA,28,7 - 5,2 - 6,3 - 6,4 - 6,,
2,27,Tommy Robredo,ESP,23,Tommy Haas *,GER,,4 - 6,4 - 6,3 - 6,,,
2,28,Xavier Malisse,BEL,,Andy Murray *,GBR,12,4 - 6,2 - 6,2 - 6,,,
2,29,Radek Stepanek *,CZE,16,Viktor Troicki,SRB,,6 - 7 (1 - 7),6 - 7 (3 - 7),6 - 3,6 - 1,6 - 2,
2,30,Stefano Galvani,ITA,,Mikhail Youzhny *,RUS,17,6 - 4,4 - 6,3 - 6,6 - 3,3 - 6,
2,31,Nicolas Kiefer *,GER,27,Martin Vassallo Arguello,ARG,,6 - 0,6 - 3,6 - 1,,,
2,32,Ernests Gulbis,LAT,,Rafael Nadal *,ESP,2,7 - 5,2 - 6,6 - 7 (2 - 7),3 - 6,,
3,1,Roger Federer *,SUI,1,Marc Gicquel,FRA,,6 - 3,6 - 3,6 - 1,,,
3,2,Lleyton Hewitt *,AUS,20,Simone Bolelli,ITA,,6 - 1,6 - 3,7 - 6 (7 - 2),,,
3,3,Tomas Berdych,CZE,11,Fernando Verdasco *,ESP,22,4 - 6,4 - 6,0 - 6,,,
3,4,Mario Ancic *,CRO,,David Ferrer,ESP,5,6 - 4,6 - 4,6 - 7 (5 - 7),7 - 6 (7 - 3),,
3,5,Marat Safin *,RUS,,Andreas Seppi,ITA,29,7 - 6 (7 - 5),3 - 6,7 - 6 (7 - 3),6 - 4,,
3,6,Mischa Zverev,GER,,Stanislas Wawrinka *,SUI,13,5 - 7,1 - 6,,,,Retired
3,7,Marcos Baghdatis *,CYP,10,Simon Stadler,GER,,7 - 6 (7 - 2),6 - 4,6 - 2,,,
3,8,Feliciano Lopez *,ESP,31,Bobby Reynolds,USA,,6 - 4,7 - 5,4 - 6,6 - 4,,
3,9,Janko Tipsarevic *,SRB,,Dmitry Tursunov,RUS,25,7 - 6 (7 - 1),7 - 6 (7 - 3),6 - 3,,,
3,10,Guillermo Garcia-Lopez,ESP,,Rainer Schuettler *,GER,,2 - 6,3 - 6,4 - 6,,,
3,11,Paul-Henri Mathieu,FRA,14,Marin Cilic *,CRO,,7 - 6 (7 - 5),3 - 6,4 - 6,6 - 7 (6 - 8),,
3,12,Jurgen Melzer,AUT,,Arnaud Clement *,FRA,,6 - 4,3 - 6,4 - 6,4 - 6,,
3,13,Richard Gasquet *,FRA,8,Gilles Simon,FRA,28,6 - 3,6 - 3,6 - 7 (3 - 7),6 - 3,,
3,14,Tommy Haas,GER,,Andy Murray *,GBR,12,4 - 6,7 - 6 (7 - 4),3 - 6,2 - 6,,
3,15,Radek Stepanek,CZE,16,Mikhail Youzhny *,RUS,17,5 - 7,7 - 6 (7 - 5),4 - 6,7 - 6 (7 - 4),3 - 6,
3,16,Nicolas Kiefer,GER,27,Rafael Nadal *,ESP,2,6 - 7 (3 - 7),2 - 6,3 - 6,,,
4,1,Roger Federer *,SUI,1,Lleyton Hewitt,AUS,20,7 - 6 (9 - 7),6 - 2,6 - 4,,,
4,2,Fernando Verdasco,ESP,22,Mario Ancic *,CRO,,6 - 3,6 - 4,3 - 6,4 - 6,11 - 13,
4,3,Marat Safin *,RUS,,Stanislas Wawrinka,SUI,13,6 - 4,6 - 3,5 - 7,6 - 1,,
4,4,Marcos Baghdatis,CYP,10,Feliciano Lopez *,ESP,31,7 - 5,2 - 6,6 - 3,6 - 7 (4 - 7),6 - 8,
4,5,Janko Tipsarevic,SRB,,Rainer Schuettler *,GER,,4 - 6,6 - 3,4 - 6,6 - 7 (4 - 7),,
4,6,Marin Cilic,CRO,,Arnaud Clement *,FRA,,3 - 6,5 - 7,2 - 6,,,
4,7,Richard Gasquet,FRA,8,Andy Murray *,GBR,12,7 - 5,6 - 3,6 - 7 (3 - 7),2 - 6,4 - 6,
4,8,Mikhail Youzhny,RUS,17,Rafael Nadal *,ESP,2,3 - 6,3 - 6,1 - 6,,,
5,1,Roger Federer *,SUI,1,Mario Ancic,CRO,,6 - 1,7 - 5,6 - 4,,,
5,2,Marat Safin *,RUS,,Feliciano Lopez,ESP,31,3 - 6,7 - 5,7 - 6 (7 - 1),6 - 3,,
5,3,Rainer Schuettler *,GER,,Arnaud Clement,FRA,,6 - 3,5 - 7,7 - 6 (8 - 6),6 - 7 (7 - 9),8 - 6,
5,4,Andy Murray,GBR,12,Rafael Nadal *,ESP,2,3 - 6,2 - 6,4 - 6,,,
6,1,Roger Federer *,SUI,1,Marat Safin,RUS,,6 - 3,7 - 6 (7 - 3),6 - 4,,,
6,2,Rainer Schuettler,GER,,Rafael Nadal *,ESP,2,1 - 6,6 - 7 (3 - 7),4 - 6,,,
7,1,Roger Federer,SUI,1,Rafael Nadal *,ESP,2,4 - 6,4 - 6,7 - 6 (7 - 5),7 - 6 (10 - 8),7 - 9,
