Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
4,5,Richard Gasquet *,FRA,8,Milos Raonic,CAN,10,6 - 7 (4 - 7),7 - 6 (7 - 4),2 - 6,7 - 6 (11 - 9),7 - 5,
4,6,Janko Tipsarevic,SRB,18,David Ferrer *,ESP,4,6 - 7 (2 - 7),6 - 3,5 - 7,6 - 7 (3 - 7),,
4,7,Roger Federer,SUI,7,Tommy Robredo *,ESP,19,6 - 7 (3 - 7),3 - 6,4 - 6,,,
4,8,Philipp Kohlschreiber,GER,22,Rafael Nadal *,ESP,2,7 - 6 (7 - 4),4 - 6,3 - 6,1 - 6,,
5,1,Novak Djokovic *,SRB,1,Mikhail Youzhny,RUS,21,6 - 3,6 - 2,3 - 6,6 - 0,,
5,2,Andy Murray,GBR,3,Stanislas Wawrinka *,SUI,9,4 - 6,3 - 6,2 - 6,,,
5,3,Richard Gasquet *,FRA,8,David Ferrer,ESP,4,6 - 3,6 - 1,4 - 6,2 - 6,6 - 3,
5,4,Tommy Robredo,ESP,19,Rafael Nadal *,ESP,2,0 - 6,2 - 6,2 - 6,,,
6,1,Novak Djokovic *,SRB,1,Stanislas Wawrinka,SUI,9,2 - 6,7 - 6 (7 - 4),3 - 6,6 - 3,6 - 4,
6,2,Richard Gasquet,FRA,8,Rafael Nadal *,ESP,2,4 - 6,6 - 7 (1 - 7),2 - 6,,,
7,1,Novak Djokovic,SRB,1,Rafael Nadal *,ESP,2,2 - 6,6 - 3,4 - 6,1 - 6,,
