Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,31,Jo-Wilfried Tsonga *,FRA,,Julien Benneteau,FRA,,7 - 6 (7 - 4),7 - 5,6 - 4,,,
1,32,Nicolas Lapentti *,ECU,,Kevin Kim,USA,,2 - 6,6 - 2,4 - 6,6 - 3,6 - 4,
1,33,Nikolay Davydenko *,RUS,6,Evgeny Korolev,RUS,,7 - 6 (14 - 12),6 - 4,7 - 6 (7 - 5),,,
1,34,Alex Bogdanovic,GBR,,Chris Guccione *,AUS,,6 - 7 (2 - 7),4 - 6,4 - 6,,,
1,35,Gael Monfils *,FRA,,Thomas Johansson,SWE,,6 - 4,7 - 6 (7 - 5),6 - 2,,,
1,36,Kristof Vliegen *,BEL,,Juan Monaco,ARG,32,6 - 4,6 - 3,7 - 6 (7 - 3),,,
1,37,David Nalbandian *,ARG,23,Mischa Zverev,GER,,6 - 3,6 - 4,6 - 2,,,
1,38,Frank Dancevic *,CAN,,Stefan Koubek,AUT,,6 - 2,6 - 4,6 - 2,,,
1,39,Nicolas Devilder *,FRA,,Mariano Zabaleta,ARG,,6 - 7 (3 - 7),6 - 4,7 - 5,6 - 4,,
1,40,Ernests Gulbis,LAT,,Marcos Baghdatis *,CYP,10,6 - 3,4 - 6,3 - 6,2 - 6,,
1,41,Lleyton Hewitt *,AUS,16,Richard Bloomfield,GBR,,7 - 5,6 - 3,7 - 5,,,
1,42,Guillermo Garcia-Lopez,ESP,,Simone Bolelli *,ITA,,6 - 4,6 - 7 (5 - 7),4 - 6,4 - 6,,
1,43,Max Mirnyi *,BLR,,Yen-Hsun Lu,TPE,,6 - 3,6 - 4,2 - 1,,,Retired
1,44,Ivan Navarro Pastor,ESP,,Guillermo Canas *,ARG,22,6 - 7 (3 - 7),3 - 6,1 - 6,,,
1,45,Filippo Volandri,ITA,30,Nicolas Kiefer *,GER,,3 - 6,6 - 7 (6 - 8),1 - 6,,,
1,46,Fabrice Santoro *,FRA,,Ivo Karlovic,CRO,,4 - 6,7 - 6 (7 - 4),7 - 6 (7 - 3),3 - 6,6 - 4,
1,47,Amer Delic *,USA,,Lukas Dlouhy,CZE,,6 - 3,6 - 4,5 - 7,6 - 4,,
1,48,Potito Starace,ITA,,Novak Djokovic *,SRB,4,0 - 6,3 - 6,4 - 6,,,
1,49,Tomas Berdych *,CZE,7,Nicolas Massu,CHI,,7 - 6 (7 - 5),6 - 4,6 - 2,,,
1,50,Stanislas Wawrinka,SUI,,Michael Llodra *,FRA,,4 - 6,4 - 6,1 - 6,,,
1,51,Hyung-Taik Lee *,KOR,,Martin Vassallo Arguello,ARG,,6 - 4,6 - 2,6 - 3,,,
1,52,Luis Horna,PER,,Agustin Calleri *,ARG,29,2 - 6,6 - 7 (4 - 7),5 - 7,,,
1,53,Jonas Bjorkman *,SWE,19,Fernando Vicente,ESP,,6 - 3,6 - 1,6 - 2,,,
1,54,Igor Kunitsyn,RUS,,Yeu-Tzuoo Wang *,TPE,,3 - 6,4 - 6,7 - 6 (7 - 5),7 - 6 (10 - 8),2 - 6,
1,55,Wayne Arthurs *,AUS,,Thiemo De Bakker,NED,,6 - 7 (7 - 9),6 - 7 (7 - 9),7 - 6 (7 - 4),6 - 4,6 - 4,
1,56,Robert Kendrick,USA,,Tommy Robredo *,ESP,11,2 - 6,6 - 3,3 - 6,7 - 6 (7 - 5),3 - 6,
1,57,Mikhail Youzhny *,RUS,14,Kristian Pless,DEN,,6 - 4,6 - 2,6 - 4,,,
1,58,Marin Cilic,CRO,,Gilles Simon *,FRA,,6 - 3,5 - 7,4 - 6,6 - 4,3 - 6,
1,59,Florian Mayer *,GER,,Sam Warburg,USA,,6 - 4,6 - 2,6 - 2,,,
1,60,Michael Russell,USA,,Jarkko Nieminen *,FIN,18,3 - 6,2 - 6,5 - 7,,,
1,61,Robin Soderling *,SWE,28,Olivier Rochus,BEL,,6 - 3,6 - 2,6 - 2,,,
1,62,Jonathan Marray,GBR,,Sebastien Grosjean *,FRA,,2 - 6,6 - 7 (0 - 7),5 - 7,,,
1,63,Werner Eschauer *,AUT,,Ruben Ramirez Hidalgo,ESP,,6 - 2,3 - 6,6 - 4,6 - 3,,
1,64,Mardy Fish,USA,,Rafael Nadal *,ESP,2,3 - 6,6 - 7 (4 - 7),3 - 6,,,
2,1,Roger Federer *,SUI,1,Juan Martin Del Potro,ARG,,6 - 2,7 - 5,6 - 1,,,
2,2,Aisam-Ul-Haq Qureshi,PAK,,Marat Safin *,RUS,26,4 - 6,2 - 6,6 - 7 (4 - 7),,,
2,3,Dmitry Tursunov *,RUS,21,Michael Berrer,GER,,4 - 6,6 - 4,6 - 4,6 - 4,,
2,4,Tomas Zib,CZE,,Tommy Haas *,GER,13,3 - 6,6 - 7 (5 - 7),4 - 6,,,
2,5,James Blake *,USA,9,Andrei Pavel,ROU,,6 - 4,6 - 3,6 - 3,,,
2,6,Gilles Muller,LUX,,Juan Carlos Ferrero *,ESP,20,4 - 6,4 - 6,7 - 6 (7 - 2),6 - 7 (8 - 10),,
2,7,Florent Serra,FRA,,Janko Tipsarevic *,SRB,,3 - 6,2 - 6,7 - 6 (7 - 3),6 - 3,2 - 6,
2,8,Alejandro Falla,COL,,Fernando Gonzalez *,CHI,5,6 - 4,3 - 6,4 - 6,6 - 7 (1 - 7),,
2,9,Andy Roddick *,USA,3,Danai Udomchoke,THA,,6 - 3,6 - 4,7 - 6 (7 - 3),,,
