Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
3,3,Melinda Czink,HUN,,Shuai Peng *,CHN,20,2 - 6,6 - 7 (5 - 7),,,,
3,4,Klara Zakopalova,CZE,,Maria Sharapova *,RUS,5,2 - 6,3 - 6,,,,
3,5,Sabine Lisicki *,GER,,Misaki Doi,JPN,,6 - 4,6 - 2,,,,
3,6,Ana Ivanovic,SRB,18,Petra Cetkovska *,CZE,,2 - 6,6 - 7 (0 - 7),,,,
3,7,Marion Bartoli *,FRA,9,Flavia Pennetta,ITA,21,5 - 7,6 - 4,9 - 7,,,
3,8,Maria Kirilenko,RUS,26,Serena Williams *,USA,7,3 - 6,2 - 6,,,,
3,9,Francesca Schiavone,ITA,6,Tamira Paszek *,AUT,,6 - 3,4 - 6,9 - 11,,,
3,10,Ksenia Pervak *,RUS,,Andrea Petkovic,GER,11,6 - 4,7 - 6 (7 - 2),,,,
3,11,Nadia Petrova *,RUS,,Kateryna Bondarenko,UKR,,6 - 3,6 - 2,,,,
3,12,Daniela Hantuchova,SVK,25,Victoria Azarenka *,BLR,4,3 - 6,6 - 3,2 - 6,,,
3,13,Petra Kvitova *,CZE,8,Roberta Vinci,ITA,29,6 - 3,6 - 3,,,,
3,14,Yanina Wickmayer *,BEL,19,Svetlana Kuznetsova,RUS,12,4 - 6,6 - 3,6 - 4,,,
3,15,Maria Jose Martinez Sanchez,ESP,,Venus Williams *,USA,23,0 - 6,2 - 6,,,,
3,16,Tsvetana Pironkova *,BUL,32,Vera Zvonareva,RUS,2,6 - 2,6 - 3,,,,
4,1,Caroline Wozniacki,DEN,1,Dominika Cibulkova *,SVK,24,6 - 1,6 - 7 (5 - 7),5 - 7,,,
4,2,Shuai Peng,CHN,20,Maria Sharapova *,RUS,5,4 - 6,2 - 6,,,,
4,3,Sabine Lisicki *,GER,,Petra Cetkovska,CZE,,7 - 6 (7 - 3),6 - 1,,,,
4,4,Marion Bartoli *,FRA,9,Serena Williams,USA,7,6 - 3,7 - 6 (8 - 6),,,,
4,5,Tamira Paszek *,AUT,,Ksenia Pervak,RUS,,6 - 2,2 - 6,6 - 3,,,
4,6,Nadia Petrova,RUS,,Victoria Azarenka *,BLR,4,2 - 6,2 - 6,,,,
4,7,Petra Kvitova *,CZE,8,Yanina Wickmayer,BEL,19,6 - 0,6 - 2,,,,
4,8,Venus Williams,USA,23,Tsvetana Pironkova *,BUL,32,2 - 6,3 - 6,,,,
5,1,Dominika Cibulkova,SVK,24,Maria Sharapova *,RUS,5,1 - 6,1 - 6,,,,
5,2,Sabine Lisicki *,GER,,Marion Bartoli,FRA,9,6 - 4,6 - 7 (4 - 7),6 - 1,,,
5,3,Tamira Paszek,AUT,,Victoria Azarenka *,BLR,4,3 - 6,1 - 6,,,,
5,4,Petra Kvitova *,CZE,8,Tsvetana Pironkova,BUL,32,6 - 3,6 - 7 (5 - 7),6 - 2,,,
6,1,Maria Sharapova *,RUS,5,Sabine Lisicki,GER,,6 - 4,6 - 3,,,,
6,2,Victoria Azarenka,BLR,4,Petra Kvitova *,CZE,8,1 - 6,6 - 3,2 - 6,,,
7,1,Maria Sharapova,RUS,5,Petra Kvitova *,CZE,8,3 - 6,4 - 6,,,,
