Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
2,1,Rafael Nadal *,ESP,1,Ryan Sweeting,USA,,6 - 3,6 - 2,6 - 4,,,
2,2,Gilles Muller *,LUX,,Milos Raonic,CAN,31,2 - 3,,,,,Retired
2,3,Juan Martin Del Potro *,ARG,24,Olivier Rochus,BEL,,6 - 7 (7 - 9),6 - 1,6 - 0,6 - 4,,
2,4,Dudi Sela,ISR,,Gilles Simon *,FRA,15,6 - 7 (3 - 7),4 - 6,5 - 7,,,
2,5,Mardy Fish *,USA,10,Denis Istomin,UZB,,7 - 6 (8 - 6),6 - 4,6 - 4,,,
2,6,Robin Haase *,NED,,Fernando Verdasco,ESP,21,6 - 3,6 - 4,4 - 6,6 - 2,,
2,7,Juan Ignacio Chela,ARG,25,Alex Bogomolov Jr. *,USA,,0 - 6,3 - 6,4 - 6,,,
2,8,Julien Benneteau,FRA,,Tomas Berdych *,CZE,6,1 - 6,4 - 6,2 - 6,,,
2,9,Andy Murray *,GBR,4,Tobias Kamke,GER,,6 - 3,6 - 3,7 - 5,,,
2,10,Sergiy Stakhovsky,UKR,,Ivan Ljubicic *,CRO,,4 - 6,4 - 6,2 - 6,,,
2,11,Richard Gasquet *,FRA,17,Igor Kunitsyn,RUS,,6 - 1,6 - 4,6 - 4,,,
2,12,Simone Bolelli *,ITA,,Stanislas Wawrinka,SUI,14,7 - 6 (7 - 5),6 - 3,7 - 6 (7 - 4),,,
2,13,Gael Monfils *,FRA,9,Grega Zemlja,SLO,,4 - 6,6 - 3,6 - 3,7 - 6 (9 - 7),,
2,14,Lukasz Kubot *,POL,,Ivo Karlovic,CRO,,7 - 6 (7 - 2),6 - 3,6 - 3,,,
2,15,Rainer Schuettler,GER,,Feliciano Lopez *,ESP,,6 - 7 (3 - 7),7 - 6 (7 - 3),2 - 6,2 - 6,,
2,16,Victor Hanescu,ROU,,Andy Roddick *,USA,8,4 - 6,3 - 6,4 - 6,,,
2,17,David Ferrer *,ESP,7,Ryan Harrison,USA,,6 - 7 (6 - 8),6 - 1,4 - 6,6 - 3,6 - 2,
2,18,Karol Beck *,SVK,,Guillermo Garcia-Lopez,ESP,26,7 - 6 (7 - 5),6 - 4,3 - 6,6 - 4,,
2,19,Fernando Gonzalez *,CHI,,Rik De Voest,RSA,,6 - 4,6 - 4,6 - 4,,,
2,20,Grigor Dimitrov,BUL,,Jo-Wilfried Tsonga *,FRA,12,7 - 6 (7 - 4),4 - 6,4 - 6,6 - 7 (8 - 10),,
2,21,Nicolas Almagro *,ESP,16,John Isner,USA,,7 - 6 (7 - 3),7 - 6 (7 - 5),6 - 7 (5 - 7),6 - 3,,
2,22,Somdev Devvarman,IND,,Mikhail Youzhny *,RUS,18,2 - 6,4 - 6,4 - 6,,,
2,23,David Nalbandian *,ARG,28,Andreas Haider-Maurer,AUT,,6 - 3,3 - 6,6 - 4,6 - 4,,
2,24,Adrian Mannarino,FRA,,Roger Federer *,SUI,3,2 - 6,3 - 6,2 - 6,,,
2,25,Robin Soderling *,SWE,5,Lleyton Hewitt,AUS,,6 - 7 (5 - 7),3 - 6,7 - 5,6 - 4,6 - 4,
2,26,Igor Andreev,RUS,,Bernard Tomic *,AUS,,6 - 4,7 - 5,3 - 6,4 - 6,1 - 6,
2,27,Florian Mayer,GER,20,Xavier Malisse *,BEL,,6 - 1,3 - 6,2 - 6,2 - 6,,
2,28,Dmitry Tursunov,RUS,,Jurgen Melzer *,AUT,11,3 - 6,6 - 2,6 - 7 (5 - 7),6 - 7 (1 - 7),,
2,29,Viktor Troicki,SRB,13,Yen-Hsun Lu *,TPE,,6 - 7 (5 - 7),4 - 6,4 - 6,,,
2,30,Ricardo Mello,BRA,,Michael Llodra *,FRA,19,2 - 6,6 - 4,2 - 6,3 - 6,,
2,31,Marcos Baghdatis *,CYP,32,Andreas Seppi,ITA,,6 - 4,7 - 6 (7 - 4),7 - 5,,,
2,32,Kevin Anderson,RSA,,Novak Djokovic *,SRB,2,3 - 6,4 - 6,2 - 6,,,
3,1,Rafael Nadal *,ESP,1,Gilles Muller,LUX,,7 - 6 (8 - 6),7 - 6 (7 - 5),6 - 0,,,
3,2,Juan Martin Del Potro *,ARG,24,Gilles Simon,FRA,15,7 - 6 (10 - 8),7 - 6 (7 - 5),7 - 5,,,
3,3,Mardy Fish *,USA,10,Robin Haase,NED,,6 - 3,6 - 7 (5 - 7),6 - 2,1 - 1,,Retired
3,4,Alex Bogomolov Jr.,USA,,Tomas Berdych *,CZE,6,2 - 6,4 - 6,3 - 6,,,
3,5,Andy Murray *,GBR,4,Ivan Ljubicic,CRO,,6 - 4,4 - 6,6 - 1,7 - 6 (7 - 4),,
3,6,Richard Gasquet *,FRA,17,Simone Bolelli,ITA,,6 - 3,6 - 2,6 - 4,,,
3,7,Gael Monfils,FRA,9,Lukasz Kubot *,POL,,3 - 6,6 - 3,3 - 6,3 - 6,,
3,8,Feliciano Lopez *,ESP,,Andy Roddick,USA,8,7 - 6 (7 - 2),7 - 6 (7 - 2),6 - 4,,,
3,9,David Ferrer *,ESP,7,Karol Beck,SVK,,6 - 4,6 - 3,6 - 3,,,
3,10,Fernando Gonzalez,CHI,,Jo-Wilfried Tsonga *,FRA,12,3 - 6,4 - 6,3 - 6,,,
3,11,Nicolas Almagro,ESP,16,Mikhail Youzhny *,RUS,18,6 - 4,3 - 6,6 - 7 (3 - 7),3 - 6,,
3,12,David Nalbandian,ARG,28,Roger Federer *,SUI,3,4 - 6,2 - 6,4 - 6,,,
3,13,Robin Soderling,SWE,5,Bernard Tomic *,AUS,,1 - 6,4 - 6,5 - 7,,,
3,14,Xavier Malisse *,BEL,,Jurgen Melzer,AUT,11,7 - 6 (7 - 5),6 - 3,6 - 0,,,
3,15,Yen-Hsun Lu,TPE,,Michael Llodra *,FRA,19,3 - 6,3 - 6,1 - 6,,,
3,16,Marcos Baghdatis,CYP,32,Novak Djokovic *,SRB,2,4 - 6,6 - 4,3 - 6,4 - 6,,
4,1,Rafael Nadal *,ESP,1,Juan Martin Del Potro,ARG,24,7 - 6 (8 - 6),3 - 6,7 - 6 (7 - 4),6 - 4,,
4,2,Mardy Fish *,USA,10,Tomas Berdych,CZE,6,7 - 6 (7 - 5),6 - 4,6 - 4,,,
4,3,Andy Murray *,GBR,4,Richard Gasquet,FRA,17,7 - 6 (7 - 3),6 - 3,6 - 2,,,
4,4,Lukasz Kubot,POL,,Feliciano Lopez *,ESP,,6 - 3,7 - 6 (7 - 5),6 - 7 (7 - 9),5 - 7,5 - 7,
4,5,David Ferrer,ESP,7,Jo-Wilfried Tsonga *,FRA,12,3 - 6,4 - 6,6 - 7 (1 - 7),,,
4,6,Mikhail Youzhny,RUS,18,Roger Federer *,SUI,3,7 - 6 (7 - 5),3 - 6,3 - 6,3 - 6,,
4,7,Bernard Tomic *,AUS,,Xavier Malisse,BEL,,6 - 1,7 - 5,6 - 4,,,
4,8,Michael Llodra,FRA,19,Novak Djokovic *,SRB,2,3 - 6,3 - 6,3 - 6,,,
5,1,Rafael Nadal *,ESP,1,Mardy Fish,USA,10,6 - 3,6 - 3,5 - 7,6 - 4,,
5,2,Andy Murray *,GBR,4,Feliciano Lopez,ESP,,6 - 3,6 - 4,6 - 4,,,
5,3,Jo-Wilfried Tsonga *,FRA,12,Roger Federer,SUI,3,3 - 6,6 - 7 (3 - 7),6 - 4,6 - 4,6 - 4,
5,4,Bernard Tomic,AUS,,Novak Djokovic *,SRB,2,2 - 6,6 - 3,3 - 6,5 - 7,,
6,1,Rafael Nadal *,ESP,1,Andy Murray,GBR,4,5 - 7,6 - 2,6 - 2,6 - 4,,
6,2,Jo-Wilfried Tsonga,FRA,12,Novak Djokovic *,SRB,2,6 - 7 (4 - 7),2 - 6,7 - 6 (11 - 9),3 - 6,,
7,1,Rafael Nadal,ESP,1,Novak Djokovic *,SRB,2,4 - 6,1 - 6,6 - 1,3 - 6,,
