Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
3,2,Christina McHale,USA,,Jelena Jankovic *,SRB,13,2 - 6,0 - 6,,,,
3,3,Kim Clijsters *,BEL,11,Daniela Hantuchova,SVK,20,6 - 3,6 - 2,,,,
3,4,Anabel Medina Garrigues,ESP,26,Na Li *,CHN,5,0 - 3,,,,,Retired
3,5,Victoria Azarenka *,BLR,3,Mona Barthel,GER,,6 - 2,6 - 4,,,,
3,6,Nina Bratchikova,RUS,,Iveta Benesova *,CZE,,1 - 6,3 - 6,,,,
3,7,Romina Oprandi,ITA,,Julia Goerges *,GER,22,6 - 3,3 - 6,1 - 6,,,
3,8,Galina Voskoboeva,KAZ,,Agnieszka Radwanska *,POL,8,2 - 6,2 - 6,,,,
3,9,Vera Zvonareva,RUS,7,Ekaterina Makarova *,RUS,,6 - 7 (7 - 9),1 - 6,,,,
3,10,Greta Arn,HUN,,Serena Williams *,USA,12,1 - 6,1 - 6,,,,
3,11,Sabine Lisicki *,GER,14,Svetlana Kuznetsova,RUS,18,2 - 6,6 - 4,6 - 2,,,
3,12,Angelique Kerber,GER,30,Maria Sharapova *,RUS,4,1 - 6,2 - 6,,,,
3,13,Sorana Cirstea,ROU,,Sara Errani *,ITA,,7 - 6 (8 - 6),0 - 6,2 - 6,,,
3,14,Jie Zheng *,CHN,,Marion Bartoli,FRA,9,6 - 3,6 - 3,,,,
3,15,Vania King,USA,,Ana Ivanovic *,SRB,21,3 - 6,4 - 6,,,,
3,16,Maria Kirilenko,RUS,27,Petra Kvitova *,CZE,2,0 - 6,0 - 1,,,,Retired
4,1,Caroline Wozniacki *,DEN,1,Jelena Jankovic,SRB,13,6 - 0,7 - 5,,,,
4,2,Kim Clijsters *,BEL,11,Na Li,CHN,5,4 - 6,7 - 6 (8 - 6),6 - 4,,,
4,3,Victoria Azarenka *,BLR,3,Iveta Benesova,CZE,,6 - 2,6 - 2,,,,
4,4,Julia Goerges,GER,22,Agnieszka Radwanska *,POL,8,1 - 6,1 - 6,,,,
4,5,Ekaterina Makarova *,RUS,,Serena Williams,USA,12,6 - 2,6 - 3,,,,
4,6,Sabine Lisicki,GER,14,Maria Sharapova *,RUS,4,6 - 3,2 - 6,3 - 6,,,
4,7,Sara Errani *,ITA,,Jie Zheng,CHN,,6 - 2,6 - 1,,,,
4,8,Ana Ivanovic,SRB,21,Petra Kvitova *,CZE,2,2 - 6,6 - 7 (2 - 7),,,,
5,1,Caroline Wozniacki,DEN,1,Kim Clijsters *,BEL,11,3 - 6,6 - 7 (4 - 7),,,,
5,2,Victoria Azarenka *,BLR,3,Agnieszka Radwanska,POL,8,6 - 7 (0 - 7),6 - 0,6 - 2,,,
5,3,Ekaterina Makarova,RUS,,Maria Sharapova *,RUS,4,2 - 6,3 - 6,,,,
5,4,Sara Errani,ITA,,Petra Kvitova *,CZE,2,4 - 6,4 - 6,,,,
6,1,Kim Clijsters,BEL,11,Victoria Azarenka *,BLR,3,4 - 6,6 - 1,3 - 6,,,
6,2,Maria Sharapova *,RUS,4,Petra Kvitova,CZE,2,6 - 2,3 - 6,6 - 4,,,
7,1,Victoria Azarenka *,BLR,3,Maria Sharapova,RUS,4,6 - 3,6 - 0,,,,
