Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
2,16,Alize Cornet,FRA,,Petra Kvitova *,CZE,5,4 - 6,3 - 6,,,,
2,17,Irina-Camelia Begu,ROU,,Silvia Soler-Espinosa *,ESP,,4 - 6,6 - 7 (5 - 7),,,,
2,18,Tsvetana Pironkova *,BUL,,Ayumi Morita,JPN,,7 - 5,6 - 2,,,,
2,19,Sloane Stephens *,USA,,Tatjana Malek,GER,,5 - 7,6 - 4,6 - 2,,,
2,20,Sofia Arvidsson,SWE,,Ana Ivanovic *,SRB,12,2 - 6,2 - 6,,,,
2,21,Maria Kirilenko *,RUS,14,Greta Arn,HUN,,6 - 3,6 - 2,,,,
2,22,Galina Voskoboeva,KAZ,,Andrea Hlavackova *,CZE,,2 - 6,7 - 6 (7 - 3),3 - 6,,,
2,23,Elena Vesnina,RUS,,Ekaterina Makarova *,RUS,,3 - 6,4 - 6,,,,
2,24,Maria Jose Martinez Sanchez,ESP,,Serena Williams *,USA,4,2 - 6,4 - 6,,,,
2,25,Angelique Kerber *,GER,6,Venus Williams,USA,,6 - 2,5 - 7,7 - 5,,,
2,26,Johanna Konta,GBR,,Olga Govortsova *,BLR,,6 - 2,2 - 6,5 - 7,,,
2,27,Kiki Bertens,NED,,Olga Puchkova *,RUS,,7 - 5,2 - 6,5 - 7,,,
2,28,Vera Dushevina,RUS,,Sara Errani *,ITA,10,0 - 6,1 - 6,,,,
2,29,Dominika Cibulkova *,SVK,13,Bojana Jovanovski,SRB,,7 - 6 (7 - 3),7 - 6 (7 - 3),,,,
2,30,Yaroslava Shvedova,KAZ,,Roberta Vinci *,ITA,20,6 - 3,5 - 7,5 - 7,,,
2,31,Jelena Jankovic *,SRB,30,Lara Arruabarrena-Vecino,ESP,,6 - 4,6 - 2,,,,
2,32,Carla Suarez Navarro,ESP,,Agnieszka Radwanska *,POL,2,6 - 4,3 - 6,0 - 6,,,
3,1,Victoria Azarenka *,BLR,1,Jie Zheng,CHN,28,6 - 0,6 - 1,,,,
3,2,Mandy Minella,LUX,,Anna Tatishvili *,GEO,,5 - 7,0 - 6,,,,
3,3,Na Li,CHN,9,Laura Robson *,GBR,,4 - 6,7 - 6 (7 - 5),2 - 6,,,
3,4,Varvara Lepchenko,USA,31,Samantha Stosur *,AUS,7,6 - 7 (5 - 7),2 - 6,,,,
3,5,Maria Sharapova *,RUS,3,Mallory Burdette,USA,,6 - 1,6 - 1,,,,
3,6,Nadia Petrova *,RUS,19,Lucie Safarova,CZE,15,6 - 4,7 - 5,,,,
3,7,Marion Bartoli *,FRA,11,Kristina Mladenovic,FRA,,6 - 2,6 - 4,,,,
3,8,Pauline Parmentier,FRA,,Petra Kvitova *,CZE,5,4 - 6,4 - 6,,,,
3,9,Silvia Soler-Espinosa,ESP,,Tsvetana Pironkova *,BUL,,1 - 6,7 - 6 (7 - 3),3 - 6,,,
3,10,Sloane Stephens,USA,,Ana Ivanovic *,SRB,12,7 - 6 (7 - 4),4 - 6,2 - 6,,,
3,11,Maria Kirilenko,RUS,14,Andrea Hlavackova *,CZE,,7 - 5,4 - 6,4 - 6,,,
3,12,Ekaterina Makarova,RUS,,Serena Williams *,USA,4,4 - 6,0 - 6,,,,
3,13,Angelique Kerber *,GER,6,Olga Govortsova,BLR,,6 - 1,6 - 2,,,,
3,14,Olga Puchkova,RUS,,Sara Errani *,ITA,10,1 - 6,1 - 6,,,,
3,15,Dominika Cibulkova,SVK,13,Roberta Vinci *,ITA,20,2 - 6,5 - 7,,,,
3,16,Jelena Jankovic,SRB,30,Agnieszka Radwanska *,POL,2,3 - 6,5 - 7,,,,
4,1,Victoria Azarenka *,BLR,1,Anna Tatishvili,GEO,,6 - 2,6 - 2,,,,
4,2,Laura Robson,GBR,,Samantha Stosur *,AUS,7,4 - 6,4 - 6,,,,
4,3,Maria Sharapova *,RUS,3,Nadia Petrova,RUS,19,6 - 1,4 - 6,6 - 4,,,
4,4,Marion Bartoli *,FRA,11,Petra Kvitova,CZE,5,1 - 6,6 - 2,6 - 0,,,
4,5,Tsvetana Pironkova,BUL,,Ana Ivanovic *,SRB,12,0 - 6,4 - 6,,,,
4,6,Andrea Hlavackova,CZE,,Serena Williams *,USA,4,0 - 6,0 - 6,,,,
4,7,Angelique Kerber,GER,6,Sara Errani *,ITA,10,6 - 7 (5 - 7),3 - 6,,,,
4,8,Roberta Vinci *,ITA,20,Agnieszka Radwanska,POL,2,6 - 1,6 - 4,,,,
5,1,Victoria Azarenka *,BLR,1,Samantha Stosur,AUS,7,6 - 1,4 - 6,7 - 6 (7 - 5),,,
5,2,Maria Sharapova *,RUS,3,Marion Bartoli,FRA,11,3 - 6,6 - 3,6 - 4,,,
5,3,Ana Ivanovic,SRB,12,Serena Williams *,USA,4,1 - 6,3 - 6,,,,
5,4,Sara Errani *,ITA,10,Roberta Vinci,ITA,20,6 - 2,6 - 4,,,,
6,1,Victoria Azarenka *,BLR,1,Maria Sharapova,RUS,3,3 - 6,6 - 2,6 - 4,,,
6,2,Serena Williams *,USA,4,Sara Errani,ITA,10,6 - 1,6 - 2,,,,
7,1,Victoria Azarenka,BLR,1,Serena Williams *,USA,4,2 - 6,6 - 2,5 - 7,,,
