Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,18,Ruben Ramirez Hidalgo,ESP,,Dustin Brown *,JAM,,4 - 6,6 - 7 (6 - 8),5 - 7,,,
1,19,Juan Ignacio Chela *,ARG,,Yen-Hsun Lu,TPE,,6 - 4,4 - 6,6 - 3,6 - 3,,
1,20,Mikhail Kukushkin,KAZ,,Stanislas Wawrinka *,SUI,25,3 - 6,2 - 6,2 - 6,,,
1,21,Sam Querrey *,USA,20,Bradley Klahn,USA,,6 - 3,4 - 6,7 - 5,6 - 4,,
1,22,Marcel Granollers *,ESP,,Andreas Seppi,ITA,,2 - 6,5 - 7,6 - 3,6 - 2,6 - 3,
1,23,Guillermo Garcia-Lopez *,ESP,,Lukasz Kubot,POL,,6 - 3,6 - 2,7 - 6 (7 - 4),,,
1,24,Potito Starace,ITA,,Nicolas Almagro *,ESP,14,6 - 4,4 - 6,4 - 6,6 - 7 (5 - 7),,
1,25,Mikhail Youzhny *,RUS,12,Andrey Golubev,KAZ,,6 - 2,6 - 3,6 - 3,,,
1,26,Dudi Sela *,ISR,,Xavier Malisse,BEL,,7 - 6 (7 - 1),7 - 5,6 - 2,,,
1,27,Jack Sock,USA,,Marco Chiudinelli *,SUI,,1 - 6,4 - 6,6 - 1,1 - 6,,
1,28,Frederico Gil,POR,,John Isner *,USA,18,4 - 6,3 - 6,4 - 6,,,
1,29,Radek Stepanek,CZE,28,Julien Benneteau *,FRA,,4 - 6,2 - 6,6 - 4,4 - 6,,
1,30,Tommy Robredo *,ESP,,Lukas Rosol,CZE,,6 - 4,6 - 3,6 - 1,,,
1,31,Victor Hanescu *,ROU,,Carlos Berlocq,ARG,,6 - 2,6 - 4,6 - 3,,,
1,32,Michael Llodra *,FRA,,Tomas Berdych,CZE,7,7 - 6 (7 - 3),6 - 4,6 - 4,,,
1,33,Nikolay Davydenko *,RUS,6,Michael Russell,USA,,6 - 4,6 - 1,6 - 3,,,
1,34,Simon Greul,GER,,Richard Gasquet *,FRA,,3 - 6,4 - 6,2 - 6,,,
1,35,Kevin Anderson *,RSA,,Somdev Devvarman,IND,,6 - 3,6 - 4,6 - 3,,,
1,36,Tim Smyczek,USA,,Thomaz Bellucci *,BRA,26,3 - 6,5 - 7,6 - 7 (6 - 8),,,
1,37,Gael Monfils *,FRA,17,Robert Kendrick,USA,,3 - 6,6 - 3,6 - 4,6 - 7 (5 - 7),6 - 4,
1,38,Igor Andreev *,RUS,,Horacio Zeballos,ARG,,6 - 3,4 - 6,7 - 6 (7 - 4),6 - 3,,
1,39,Janko Tipsarevic *,SRB,,Olivier Rochus,BEL,,4 - 6,7 - 5,7 - 6 (7 - 0),6 - 2,,
1,40,Stephane Robert,FRA,,Andy Roddick *,USA,9,3 - 6,2 - 6,2 - 6,,,
1,41,Marcos Baghdatis,CYP,16,Arnaud Clement *,FRA,,3 - 6,6 - 2,6 - 1,4 - 6,5 - 7,
1,42,Eduardo Schwank *,ARG,,Robby Ginepri,USA,,6 - 4,7 - 6 (7 - 3),4 - 6,6 - 3,,
1,43,Pablo Cuevas *,URU,,Julio Silva,BRA,,7 - 6 (7 - 0),6 - 1,6 - 2,,,
1,44,Jan Hajek,CZE,,Mardy Fish *,USA,19,0 - 6,6 - 3,6 - 4,0 - 6,1 - 6,
1,45,Juan Monaco,ARG,30,Peter Polansky *,CAN,,2 - 6,6 - 7 (5 - 7),3 - 6,,,
1,46,Kristof Vliegen,BEL,,James Blake *,USA,,3 - 6,2 - 6,4 - 6,,,
1,47,Philipp Petzschner *,GER,,Dusan Lojda,CZE,,6 - 3,6 - 1,6 - 1,,,
1,48,Viktor Troicki,SRB,,Novak Djokovic *,SRB,3,3 - 6,6 - 3,6 - 2,5 - 7,3 - 6,
1,49,Robin Soderling *,SWE,5,Andreas Haider-Maurer,AUT,,7 - 5,6 - 3,6 - 7 (2 - 7),5 - 7,6 - 4,
1,50,Taylor Dent *,USA,,Alejandro Falla,COL,,6 - 4,7 - 5,6 - 1,,,
1,51,Thiemo de Bakker *,NED,,Marc Gicquel,FRA,,6 - 4,7 - 5,6 - 2,,,
1,52,Ivan Dodig *,CRO,,Fernando Gonzalez,CHI,27,6 - 7 (2 - 7),6 - 1,1 - 0,,,Retired
1,53,Albert Montanes *,ESP,21,Michal Przysiezny,POL,,5 - 7,1 - 6,7 - 5,7 - 6 (7 - 5),6 - 0,
1,54,Carsten Ball *,AUS,,Milos Raonic,CAN,,6 - 7 (4 - 7),6 - 3,6 - 3,6 - 2,,
1,55,Kei Nishikori *,JPN,,Evgeny Korolev,KAZ,,7 - 6 (7 - 0),5 - 2,,,,Retired
1,56,Illya Marchenko,UKR,,Marin Cilic *,CRO,11,5 - 7,3 - 6,1 - 6,,,
1,57,Jurgen Melzer *,AUT,13,Dmitry Tursunov,RUS,,6 - 4,6 - 2,3 - 6,4 - 6,6 - 2,
1,58,Ricardas Berankis *,LTU,,Ryan Sweeting,USA,,6 - 4,6 - 7 (5 - 7),6 - 3,6 - 2,,
1,59,Bjorn Phau,GER,,Ricardo Mello *,BRA,,4 - 6,5 - 7,6 - 4,6 - 7 (4 - 7),,
1,60,Martin Klizan,SVK,,Juan Carlos Ferrero *,ESP,22,1 - 6,3 - 6,0 - 6,,,
1,61,Lleyton Hewitt,AUS,32,Paul-Henri Mathieu *,FRA,,3 - 6,4 - 6,7 - 5,6 - 4,1 - 6,
1,62,Leonardo Mayer,ARG,,Guillaume Rufin *,FRA,,6 - 2,6 - 7 (4 - 7),6 - 7 (2 - 7),1 - 6,,
1,63,Michael Berrer,GER,,Andreas Beck *,GER,,6 - 7 (3 - 7),3 - 6,1 - 6,,,
1,64,Brian Dabul,ARG,,Roger Federer *,SUI,2,1 - 6,4 - 6,2 - 6,,,
2,1,Rafael Nadal *,ESP,1,Denis Istomin,UZB,,6 - 2,7 - 6 (7 - 5),7 - 5,,,
2,2,Gilles Simon *,FRA,,Philipp Kohlschreiber,GER,29,4 - 6,6 - 3,1 - 6,6 - 1,6 - 3,
2,3,Feliciano Lopez *,ESP,23,Benoit Paire,FRA,,6 - 4,6 - 7 (4 - 7),5 - 7,7 - 6 (7 - 3),6 - 2,
2,4,Sergiy Stakhovsky *,UKR,,Ryan Harrison,USA,,6 - 3,5 - 7,3 - 6,6 - 3,7 - 6 (8 - 6),
2,5,David Ferrer *,ESP,10,Benjamin Becker,GER,,6 - 3,6 - 4,6 - 4,,,
2,6,Daniel Gimeno-Traver *,ESP,,Jeremy Chardy,FRA,,4 - 6,6 - 2,6 - 0,7 - 6 (7 - 2),,
2,7,David Nalbandian *,ARG,31,Florent Serra,FRA,,7 - 5,6 - 4,6 - 2,,,
2,8,Adrian Mannarino,FRA,,Fernando Verdasco *,ESP,8,1 - 6,2 - 6,2 - 6,,,
2,9,Andy Murray *,GBR,4,Dustin Brown,JAM,,7 - 5,6 - 3,6 - 0,,,
2,10,Juan Ignacio Chela,ARG,,Stanislas Wawrinka *,SUI,25,5 - 7,3 - 6,4 - 6,,,
2,11,Sam Querrey *,USA,20,Marcel Granollers,ESP,,6 - 2,6 - 3,6 - 4,,,
2,12,Guillermo Garcia-Lopez,ESP,,Nicolas Almagro *,ESP,14,3 - 6,6 - 7 (5 - 7),6 - 4,6 - 7 (4 - 7),,
2,13,Mikhail Youzhny *,RUS,12,Dudi Sela,ISR,,6 - 1,6 - 3,4 - 6,6 - 3,,
2,14,Marco Chiudinelli,SUI,,John Isner *,USA,18,3 - 6,6 - 3,6 - 7 (7 - 9),4 - 6,,
2,15,Julien Benneteau,FRA,,Tommy Robredo *,ESP,,4 - 6,6 - 6 (1 - 2),,,,Retired
2,16,Victor Hanescu,ROU,,Michael Llodra *,FRA,,6 - 7 (2 - 7),4 - 6,2 - 6,,,
2,17,Nikolay Davydenko,RUS,6,Richard Gasquet *,FRA,,3 - 6,4 - 6,2 - 6,,,
2,18,Kevin Anderson *,RSA,,Thomaz Bellucci,BRA,26,6 - 7 (4 - 7),6 - 4,5 - 7,6 - 4,7 - 6 (7 - 2),
2,19,Gael Monfils *,FRA,17,Igor Andreev,RUS,,6 - 3,6 - 4,6 - 3,,,
2,20,Janko Tipsarevic *,SRB,,Andy Roddick,USA,9,3 - 6,7 - 5,6 - 3,7 - 6 (7 - 4),,
2,21,Arnaud Clement *,FRA,,Eduardo Schwank,ARG,,6 - 3,5 - 5,,,,Retired
2,22,Pablo Cuevas,URU,,Mardy Fish *,USA,19,5 - 7,0 - 6,2 - 6,,,
2,23,Peter Polansky,CAN,,James Blake *,USA,,7 - 6 (7 - 1),3 - 6,2 - 6,4 - 6,,
2,24,Philipp Petzschner,GER,,Novak Djokovic *,SRB,3,5 - 7,3 - 6,6 - 7 (6 - 8),,,
2,25,Robin Soderling *,SWE,5,Taylor Dent,USA,,6 - 2,6 - 2,6 - 4,,,
2,26,Thiemo de Bakker *,NED,,Ivan Dodig,CRO,,6 - 7 (4 - 7),6 - 2,6 - 3,3 - 2,,Retired
2,27,Albert Montanes *,ESP,21,Carsten Ball,AUS,,6 - 4,6 - 3,6 - 1,,,
2,28,Kei Nishikori *,JPN,,Marin Cilic,CRO,11,5 - 7,7 - 6 (8 - 6),3 - 6,7 - 6 (7 - 3),6 - 1,
2,29,Jurgen Melzer *,AUT,13,Ricardas Berankis,LTU,,6 - 4,6 - 7 (4 - 7),6 - 3,1 - 6,7 - 5,
2,30,Ricardo Mello,BRA,,Juan Carlos Ferrero *,ESP,22,1 - 6,4 - 6,4 - 6,,,
2,31,Paul-Henri Mathieu *,FRA,,Guillaume Rufin,FRA,,7 - 6 (7 - 3),6 - 4,6 - 3,,,
2,32,Andreas Beck,GER,,Roger Federer *,SUI,2,3 - 6,4 - 6,3 - 6,,,
3,1,Rafael Nadal *,ESP,1,Gilles Simon,FRA,,6 - 4,6 - 4,6 - 2,,,
3,2,Feliciano Lopez *,ESP,23,Sergiy Stakhovsky,UKR,,6 - 3,4 - 0,,,,Retired
3,3,David Ferrer *,ESP,10,Daniel Gimeno-Traver,ESP,,7 - 6 (7 - 2),6 - 2,6 - 2,,,
3,4,David Nalbandian,ARG,31,Fernando Verdasco *,ESP,8,2 - 6,6 - 3,3 - 6,2 - 6,,
3,5,Andy Murray,GBR,4,Stanislas Wawrinka *,SUI,25,7 - 6 (7 - 3),6 - 7 (4 - 7),3 - 6,3 - 6,,
3,6,Sam Querrey *,USA,20,Nicolas Almagro,ESP,14,6 - 3,6 - 4,6 - 4,,,
3,7,Mikhail Youzhny *,RUS,12,John Isner,USA,18,6 - 4,6 - 7 (7 - 9),7 - 6 (7 - 5),6 - 4,,
3,8,Tommy Robredo *,ESP,,Michael Llodra,FRA,,3 - 6,7 - 6 (8 - 6),6 - 4,2 - 1,,Retired
3,9,Richard Gasquet *,FRA,,Kevin Anderson,RSA,,6 - 4,7 - 6 (7 - 3),7 - 5,,,
3,10,Gael Monfils *,FRA,17,Janko Tipsarevic,SRB,,7 - 6 (7 - 4),6 - 7 (4 - 7),6 - 2,6 - 4,,
3,11,Arnaud Clement,FRA,,Mardy Fish *,USA,19,6 - 4,3 - 6,4 - 6,6 - 1,3 - 6,
3,12,James Blake,USA,,Novak Djokovic *,SRB,3,1 - 6,6 - 7 (4 - 7),3 - 6,,,
3,13,Robin Soderling *,SWE,5,Thiemo de Bakker,NED,,6 - 2,6 - 3,6 - 3,,,
3,14,Albert Montanes *,ESP,21,Kei Nishikori,JPN,,6 - 2,2 - 1,,,,Retired
3,15,Jurgen Melzer *,AUT,13,Juan Carlos Ferrero,ESP,22,7 - 5,6 - 3,6 - 1,,,
3,16,Paul-Henri Mathieu,FRA,,Roger Federer *,SUI,2,4 - 6,3 - 6,3 - 6,,,
4,1,Rafael Nadal *,ESP,1,Feliciano Lopez,ESP,23,6 - 3,6 - 4,6 - 4,,,
4,2,David Ferrer,ESP,10,Fernando Verdasco *,ESP,8,7 - 5,7 - 6 (10 - 8),3 - 6,3 - 6,6 - 7 (4 - 7),
4,3,Stanislas Wawrinka *,SUI,25,Sam Querrey,USA,20,7 - 6 (11 - 9),6 - 7 (5 - 7),7 - 5,4 - 6,6 - 4,
4,4,Mikhail Youzhny *,RUS,12,Tommy Robredo,ESP,,7 - 5,6 - 2,4 - 6,6 - 4,,
4,5,Richard Gasquet,FRA,,Gael Monfils *,FRA,17,4 - 6,5 - 7,5 - 7,,,
4,6,Mardy Fish,USA,19,Novak Djokovic *,SRB,3,3 - 6,4 - 6,1 - 6,,,
4,7,Robin Soderling *,SWE,5,Albert Montanes,ESP,21,4 - 6,6 - 3,6 - 2,6 - 3,,
4,8,Jurgen Melzer,AUT,13,Roger Federer *,SUI,2,3 - 6,6 - 7 (4 - 7),3 - 6,,,
5,1,Rafael Nadal *,ESP,1,Fernando Verdasco,ESP,8,7 - 5,6 - 3,6 - 4,,,
5,2,Stanislas Wawrinka,SUI,25,Mikhail Youzhny *,RUS,12,6 - 3,6 - 7 (7 - 9),6 - 3,3 - 6,3 - 6,
5,3,Gael Monfils,FRA,17,Novak Djokovic *,SRB,3,6 - 7 (2 - 7),1 - 6,2 - 6,,,
5,4,Robin Soderling,SWE,5,Roger Federer *,SUI,2,4 - 6,4 - 6,5 - 7,,,
6,1,Rafael Nadal *,ESP,1,Mikhail Youzhny,RUS,12,6 - 2,6 - 3,6 - 4,,,
6,2,Novak Djokovic *,SRB,3,Roger Federer,SUI,2,5 - 7,6 - 1,5 - 7,6 - 2,7 - 5,
7,1,Rafael Nadal *,ESP,1,Novak Djokovic,SRB,3,6 - 4,5 - 7,6 - 4,6 - 2,,
