Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
2,31,Maria Jose Martinez Sanchez *,ESP,,Angelique Kerber,GER,,7 - 5,6 - 3,,,,
2,32,Melinda Czink,HUN,,Serena Williams *,USA,2,1 - 6,1 - 6,,,,
3,1,Dinara Safina,RUS,1,Petra Kvitova *,CZE,,4 - 6,6 - 2,6 - 7 (5 - 7),,,
3,2,Sara Errani,ITA,,Yanina Wickmayer *,BEL,,3 - 6,4 - 6,,,,
3,3,Kateryna Bondarenko *,UKR,,Anastasia Rodionova,AUS,,7 - 6 (7 - 4),6 - 4,,,,
3,4,Gisela Dulko *,ARG,,Yaroslava Shvedova,KAZ,,6 - 3,6 - 4,,,,
3,5,Melanie Oudin *,USA,,Maria Sharapova,RUS,29,3 - 6,6 - 4,7 - 5,,,
3,6,Jie Zheng,CHN,21,Nadia Petrova *,RUS,13,4 - 6,1 - 6,,,,
3,7,Caroline Wozniacki *,DEN,9,Sorana Cirstea,ROU,24,6 - 3,6 - 2,,,,
3,8,Shahar Peer,ISR,,Svetlana Kuznetsova *,RUS,6,5 - 7,1 - 6,,,,
3,9,Victoria Azarenka,BLR,8,Francesca Schiavone *,ITA,26,6 - 4,2 - 6,2 - 6,,,
3,10,Na Li *,CHN,18,Maria Kirilenko,RUS,,6 - 4,6 - 2,,,,
3,11,Kim Clijsters *,BEL,,Kirsten Flipkens,BEL,,6 - 0,6 - 2,,,,
3,12,Magdalena Rybarikova,SVK,,Venus Williams *,USA,3,2 - 6,5 - 7,,,,
3,13,Vera Zvonareva *,RUS,7,Elena Vesnina,RUS,31,6 - 2,6 - 4,,,,
3,14,Aleksandra Wozniak,CAN,,Flavia Pennetta *,ITA,10,1 - 6,1 - 6,,,,
3,15,Vania King,USA,,Daniela Hantuchova *,SVK,22,2 - 6,2 - 6,,,,
3,16,Maria Jose Martinez Sanchez,ESP,,Serena Williams *,USA,2,3 - 6,5 - 7,,,,
4,1,Petra Kvitova,CZE,,Yanina Wickmayer *,BEL,,6 - 4,4 - 6,5 - 7,,,
4,2,Kateryna Bondarenko *,UKR,,Gisela Dulko,ARG,,6 - 0,6 - 0,,,,
4,3,Melanie Oudin *,USA,,Nadia Petrova,RUS,13,1 - 6,7 - 6 (7 - 2),6 - 3,,,
4,4,Caroline Wozniacki *,DEN,9,Svetlana Kuznetsova,RUS,6,2 - 6,7 - 6 (7 - 5),7 - 6 (7 - 3),,,
4,5,Francesca Schiavone,ITA,26,Na Li *,CHN,18,2 - 6,3 - 6,,,,
4,6,Kim Clijsters *,BEL,,Venus Williams,USA,3,6 - 0,0 - 6,6 - 4,,,
4,7,Vera Zvonareva,RUS,7,Flavia Pennetta *,ITA,10,6 - 3,6 - 7 (6 - 8),0 - 6,,,
4,8,Daniela Hantuchova,SVK,22,Serena Williams *,USA,2,2 - 6,0 - 6,,,,
5,1,Yanina Wickmayer *,BEL,,Kateryna Bondarenko,UKR,,7 - 5,6 - 4,,,,
5,2,Melanie Oudin,USA,,Caroline Wozniacki *,DEN,9,2 - 6,2 - 6,,,,
5,3,Na Li,CHN,18,Kim Clijsters *,BEL,,2 - 6,4 - 6,,,,
5,4,Flavia Pennetta,ITA,10,Serena Williams *,USA,2,4 - 6,3 - 6,,,,
6,1,Yanina Wickmayer,BEL,,Caroline Wozniacki *,DEN,9,3 - 6,3 - 6,,,,
6,2,Kim Clijsters *,BEL,,Serena Williams,USA,2,6 - 4,7 - 5,,,,
7,1,Caroline Wozniacki,DEN,9,Kim Clijsters *,BEL,,5 - 7,3 - 6,,,,
