Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
2,6,Pablo Carreno Busta *,ESP,,Benoit Paire,FRA,,6 - 1,6 - 4,3 - 6,6 - 3,,
2,7,Fernando Verdasco,ESP,31,Andrey Kuznetsov *,RUS,,3 - 6,6 - 4,6 - 4,5 - 7,3 - 6,
2,8,Matthias Bachinger,GER,,Andy Murray *,GBR,8,3 - 6,3 - 6,4 - 6,,,
2,9,Stan Wawrinka *,SUI,3,Thomaz Bellucci,BRA,,6 - 3,6 - 4,3 - 6,7 - 6 (7 - 1),,
2,10,Blaz Kavcic *,SLO,,Jeremy Chardy,FRA,30,6 - 2,7 - 6 (8 - 6),6 - 3,,,
2,11,Nick Kyrgios *,AUS,,Andreas Seppi,ITA,,6 - 4,7 - 6 (7 - 2),6 - 4,,,
2,12,Simone Bolelli,ITA,,Tommy Robredo *,ESP,16,7 - 5,7 - 6 (7 - 5),4 - 6,3 - 6,2 - 6,
2,13,Kei Nishikori *,JPN,10,Pablo Andujar,ESP,,6 - 4,6 - 1,,,,Retired
2,14,Matthew Ebden,AUS,,Leonardo Mayer *,ARG,23,1 - 6,3 - 6,4 - 6,,,
2,15,Borna Coric,CRO,,Victor Estrella Burgos *,DOM,,6 - 7 (2 - 7),6 - 4,4 - 6,2 - 6,,
2,16,Peter Gojowczyk,GER,,Milos Raonic *,CAN,5,6 - 7 (4 - 7),7 - 5,4 - 6,6 - 7 (3 - 7),,
2,17,Tomas Berdych *,CZE,6,Martin Klizan,SVK,,6 - 3,4 - 6,6 - 2,3 - 6,6 - 3,
2,18,Alexander Kudryavtsev,RUS,,Teymuraz Gabashvili *,RUS,,1 - 6,4 - 6,6 - 7 (4 - 7),,,
2,19,Feliciano Lopez *,ESP,19,Tatsuma Ito,JPN,,6 - 4,3 - 6,6 - 4,7 - 6 (7 - 4),,
2,20,Dominic Thiem *,AUT,,Ernests Gulbis,LAT,11,4 - 6,3 - 6,6 - 4,6 - 3,6 - 3,
2,21,Marin Cilic *,CRO,14,Illya Marchenko,UKR,,7 - 6 (7 - 2),6 - 2,6 - 4,,,
2,22,Jerzy Janowicz,POL,,Kevin Anderson *,RSA,18,7 - 6 (8 - 6),2 - 6,1 - 6,3 - 6,,
2,23,Gilles Simon *,FRA,26,Federico Delbonis,ARG,,6 - 4,3 - 6,7 - 5,6 - 1,,
2,24,Bernard Tomic,AUS,,David Ferrer *,ESP,4,,,,,,Walkover
2,25,Grigor Dimitrov *,BUL,7,Dudi Sela,ISR,,6 - 1,6 - 2,6 - 2,,,
2,26,David Goffin *,BEL,,Joao Sousa,POR,32,6 - 4,6 - 2,6 - 0,,,
2,27,Gael Monfils *,FRA,20,Alejandro Gonzalez,COL,,7 - 5,6 - 3,6 - 2,,,
