Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,61,Julien Benneteau *,FRA,31,Olivier Rochus,BEL,,7 - 6 (7 - 1),6 - 2,6 - 3,,,
1,62,Dennis Novikov *,USA,,Jerzy Janowicz,POL,,6 - 2,7 - 6 (8 - 6),3 - 6,6 - 3,,
1,63,Rogerio Dutra Silva *,BRA,,Teymuraz Gabashvili,RUS,,4 - 6,6 - 4,6 - 7 (5 - 7),6 - 3,7 - 5,
1,64,Paolo Lorenzi,ITA,,Novak Djokovic *,SRB,2,1 - 6,0 - 6,1 - 6,,,
2,1,Roger Federer *,SUI,1,Bjorn Phau,GER,,6 - 2,6 - 3,6 - 2,,,
2,2,Albert Ramos,ESP,,Fernando Verdasco *,ESP,25,6 - 7 (4 - 7),7 - 5,6 - 7 (5 - 7),4 - 6,,
2,3,Mardy Fish *,USA,23,Nikolay Davydenko,RUS,,4 - 6,6 - 7 (4 - 7),6 - 2,6 - 1,6 - 2,
2,4,Jimmy Wang,TPE,,Gilles Simon *,FRA,16,4 - 6,6 - 4,4 - 6,4 - 6,,
2,5,Nicolas Almagro *,ESP,11,Philipp Petzschner,GER,,6 - 3,5 - 7,5 - 7,6 - 4,6 - 4,
2,6,Flavio Cipolla,ITA,,Jack Sock *,USA,,2 - 6,2 - 6,4 - 6,,,
2,7,Sam Querrey *,USA,27,Ruben Ramirez Hidalgo,ESP,,6 - 3,6 - 4,6 - 3,,,
2,8,Jurgen Zopp,EST,,Tomas Berdych *,CZE,6,1 - 6,4 - 6,2 - 6,,,
2,9,Andy Murray *,GBR,3,Ivan Dodig,CRO,,6 - 2,6 - 1,6 - 3,,,
2,10,Pablo Andujar,ESP,,Feliciano Lopez *,ESP,30,4 - 6,1 - 6,7 - 6 (7 - 5),6 - 3,5 - 7,
2,11,Marcel Granollers,ESP,24,James Blake *,USA,,1 - 6,4 - 6,2 - 6,,,
2,12,Paul-Henri Mathieu,FRA,,Milos Raonic *,CAN,15,5 - 7,4 - 6,6 - 7 (4 - 7),,,
2,13,Marin Cilic *,CRO,12,Daniel Brands,GER,,6 - 3,6 - 2,5 - 7,4 - 6,7 - 5,
2,14,Tim Smyczek,USA,,Kei Nishikori *,JPN,17,2 - 6,2 - 6,4 - 6,,,
2,15,Jeremy Chardy *,FRA,32,Matthew Ebden,AUS,,6 - 4,6 - 2,6 - 2,,,
2,16,Martin Klizan *,SVK,,Jo-Wilfried Tsonga,FRA,5,6 - 4,1 - 6,6 - 1,6 - 3,,
2,17,Janko Tipsarevic *,SRB,8,Brian Baker,USA,,6 - 4,6 - 3,6 - 4,,,
2,18,Grega Zemlja *,SLO,,Cedrik-Marcel Stebe,GER,,6 - 4,2 - 6,6 - 4,6 - 4,,
2,19,Philipp Kohlschreiber *,GER,19,Benoit Paire,FRA,,6 - 7 (4 - 7),6 - 3,3 - 6,6 - 2,7 - 6 (7 - 4),
2,20,Jarkko Nieminen,FIN,,John Isner *,USA,9,3 - 6,7 - 6 (7 - 5),4 - 6,3 - 6,,
2,21,Richard Gasquet *,FRA,13,Bradley Klahn,USA,,6 - 3,6 - 3,6 - 1,,,
2,22,Steve Johnson *,USA,,Ernests Gulbis,LAT,,6 - 7 (3 - 7),7 - 6 (7 - 5),6 - 3,6 - 4,,
2,23,Gilles Muller,LUX,,Lleyton Hewitt *,AUS,,6 - 3,6 - 7 (5 - 7),7 - 6 (7 - 5),5 - 7,4 - 6,
2,24,Igor Sijsling,NED,,David Ferrer *,ESP,4,2 - 6,3 - 6,6 - 7 (12 - 14),,,
2,25,Juan Martin Del Potro *,ARG,7,Ryan Harrison,USA,,6 - 2,6 - 3,2 - 6,6 - 2,,
2,26,Leonardo Mayer *,ARG,,Tommy Robredo,ESP,,6 - 1,6 - 4,4 - 6,7 - 5,,
2,27,Andy Roddick *,USA,20,Bernard Tomic,AUS,,6 - 3,6 - 4,6 - 0,,,
2,28,Fabio Fognini *,ITA,,Guillermo Garcia-Lopez,ESP,,6 - 4,6 - 4,6 - 2,,,
2,29,Alexandr Dolgopolov *,UKR,14,Marcos Baghdatis,CYP,,6 - 4,3 - 6,6 - 0,7 - 6 (7 - 5),,
2,30,Steve Darcis,BEL,,Stanislas Wawrinka *,SUI,18,7 - 6 (8 - 6),3 - 6,6 - 4,1 - 6,5 - 7,
2,31,Julien Benneteau *,FRA,31,Dennis Novikov,USA,,3 - 6,6 - 4,7 - 6 (7 - 1),7 - 5,,
2,32,Rogerio Dutra Silva,BRA,,Novak Djokovic *,SRB,2,2 - 6,1 - 6,2 - 6,,,
3,1,Roger Federer *,SUI,1,Fernando Verdasco,ESP,25,6 - 3,6 - 4,6 - 4,,,
3,2,Mardy Fish *,USA,23,Gilles Simon,FRA,16,6 - 1,5 - 7,7 - 6 (7 - 5),6 - 3,,
3,3,Nicolas Almagro *,ESP,11,Jack Sock,USA,,7 - 6 (7 - 3),6 - 7 (4 - 7),7 - 6 (7 - 2),6 - 1,,
3,4,Sam Querrey,USA,27,Tomas Berdych *,CZE,6,7 - 6 (8 - 6),4 - 6,3 - 6,2 - 6,,
3,5,Andy Murray *,GBR,3,Feliciano Lopez,ESP,30,7 - 6 (7 - 5),7 - 6 (7 - 5),4 - 6,7 - 6 (7 - 4),,
3,6,James Blake,USA,,Milos Raonic *,CAN,15,3 - 6,0 - 6,6 - 7 (3 - 7),,,
3,7,Marin Cilic *,CRO,12,Kei Nishikori,JPN,17,6 - 3,6 - 4,6 - 7 (3 - 7),6 - 3,,
3,8,Jeremy Chardy,FRA,32,Martin Klizan *,SVK,,4 - 6,4 - 6,4 - 6,,,
3,9,Janko Tipsarevic *,SRB,8,Grega Zemlja,SLO,,6 - 4,6 - 3,7 - 5,,,
3,10,Philipp Kohlschreiber *,GER,19,John Isner,USA,9,6 - 4,3 - 6,4 - 6,6 - 3,6 - 4,
3,11,Richard Gasquet *,FRA,13,Steve Johnson,USA,,7 - 6 (7 - 4),6 - 2,6 - 3,,,
3,12,Lleyton Hewitt,AUS,,David Ferrer *,ESP,4,6 - 7 (9 - 11),6 - 4,3 - 6,0 - 6,,
3,13,Juan Martin Del Potro *,ARG,7,Leonardo Mayer,ARG,,6 - 3,7 - 5,7 - 6 (11 - 9),,,
3,14,Andy Roddick *,USA,20,Fabio Fognini,ITA,,7 - 5,7 - 6 (7 - 1),4 - 6,6 - 4,,
3,15,Alexandr Dolgopolov,UKR,14,Stanislas Wawrinka *,SUI,18,4 - 6,4 - 6,2 - 6,,,
3,16,Julien Benneteau,FRA,31,Novak Djokovic *,SRB,2,3 - 6,2 - 6,2 - 6,,,
4,1,Roger Federer *,SUI,1,Mardy Fish,USA,23,,,,,,Walkover
4,2,Nicolas Almagro,ESP,11,Tomas Berdych *,CZE,6,6 - 7 (4 - 7),4 - 6,1 - 6,,,
4,3,Andy Murray *,GBR,3,Milos Raonic,CAN,15,6 - 4,6 - 4,6 - 2,,,
4,4,Marin Cilic *,CRO,12,Martin Klizan,SVK,,7 - 5,6 - 4,6 - 0,,,
4,5,Janko Tipsarevic *,SRB,8,Philipp Kohlschreiber,GER,19,6 - 3,7 - 6 (7 - 5),6 - 2,,,
4,6,Richard Gasquet,FRA,13,David Ferrer *,ESP,4,5 - 7,6 - 7 (2 - 7),4 - 6,,,
4,7,Juan Martin Del Potro *,ARG,7,Andy Roddick,USA,20,6 - 7 (1 - 7),7 - 6 (7 - 4),6 - 2,6 - 4,,
4,8,Stanislas Wawrinka,SUI,18,Novak Djokovic *,SRB,2,4 - 6,1 - 6,1 - 3,,,Retired
5,1,Roger Federer,SUI,1,Tomas Berdych *,CZE,6,6 - 7 (1 - 7),4 - 6,6 - 3,3 - 6,,
5,2,Andy Murray *,GBR,3,Marin Cilic,CRO,12,3 - 6,7 - 6 (7 - 4),6 - 2,6 - 0,,
5,3,Janko Tipsarevic,SRB,8,David Ferrer *,ESP,4,3 - 6,7 - 6 (7 - 5),6 - 2,3 - 6,6 - 7 (4 - 7),
5,4,Juan Martin Del Potro,ARG,7,Novak Djokovic *,SRB,2,2 - 6,6 - 7 (3 - 7),4 - 6,,,
6,1,Tomas Berdych,CZE,6,Andy Murray *,GBR,3,7 - 5,2 - 6,1 - 6,6 - 7 (7 - 9),,
6,2,David Ferrer,ESP,4,Novak Djokovic *,SRB,2,6 - 2,1 - 6,4 - 6,2 - 6,,
7,1,Andy Murray *,GBR,3,Novak Djokovic,SRB,2,7 - 6 (12 - 10),7 - 5,2 - 6,3 - 6,6 - 2,
