Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
3,14,Andrea Petkovic,GER,18,Caroline Wozniacki *,DEN,10,3 - 6,2 - 6,,,,
3,15,Sara Errani *,ITA,13,Venus Williams,USA,19,6 - 0,0 - 6,7 - 6 (7 - 5),,,
3,16,Mirjana Lucic-Baroni *,CRO,,Simona Halep,ROU,2,7 - 6 (8 - 6),6 - 2,,,,
4,1,Serena Williams *,USA,1,Kaia Kanepi,EST,,6 - 3,6 - 3,,,,
4,2,Flavia Pennetta *,ITA,11,Casey Dellacqua,AUS,29,7 - 5,6 - 2,,,,
4,3,Aleksandra Krunic,SRB,,Victoria Azarenka *,BLR,16,6 - 4,4 - 6,4 - 6,,,
4,4,Ekaterina Makarova *,RUS,17,Eugenie Bouchard,CAN,7,7 - 6 (7 - 2),6 - 4,,,,
4,5,Belinda Bencic *,SUI,,Jelena Jankovic,SRB,9,7 - 6 (8 - 6),6 - 3,,,,
4,6,Lucie Safarova,CZE,14,Shuai Peng *,CHN,,3 - 6,4 - 6,,,,
4,7,Maria Sharapova,RUS,5,Caroline Wozniacki *,DEN,10,4 - 6,6 - 2,2 - 6,,,
4,8,Sara Errani *,ITA,13,Mirjana Lucic-Baroni,CRO,,6 - 3,2 - 6,6 - 0,,,
5,1,Serena Williams *,USA,1,Flavia Pennetta,ITA,11,6 - 3,6 - 2,,,,
5,2,Victoria Azarenka,BLR,16,Ekaterina Makarova *,RUS,17,4 - 6,2 - 6,,,,
5,3,Belinda Bencic,SUI,,Shuai Peng *,CHN,,2 - 6,1 - 6,,,,
5,4,Caroline Wozniacki *,DEN,10,Sara Errani,ITA,13,6 - 0,6 - 1,,,,
6,1,Serena Williams *,USA,1,Ekaterina Makarova,RUS,17,6 - 1,6 - 3,,,,
6,2,Shuai Peng,CHN,,Caroline Wozniacki *,DEN,10,6 - 7 (1 - 7),3 - 4,,,,Retired
7,1,Serena Williams *,USA,1,Caroline Wozniacki,DEN,10,6 - 3,6 - 3,,,,
