Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
3,8,Vera Dushevina,RUS,,Ana Ivanovic *,SRB,5,1 - 6,3 - 6,,,,
3,9,Nadia Petrova,RUS,7,Agnes Szavay *,HUN,,4 - 6,4 - 6,,,,
3,10,Maria Kirilenko,RUS,,Julia Vakulenko *,UKR,,2 - 6,4 - 6,,,,
3,11,Martina Hingis,SUI,16,Victoria Azarenka *,BLR,,6 - 3,1 - 6,0 - 6,,,
3,12,Anabel Medina Garrigues,ESP,31,Svetlana Kuznetsova *,RUS,4,3 - 6,1 - 6,,,,
3,13,Anna Chakvetadze *,RUS,6,Sania Mirza,IND,26,6 - 2,6 - 3,,,,
3,14,Tamira Paszek *,AUT,,Patty Schnyder,SUI,11,4 - 6,6 - 4,7 - 6 (7 - 1),,,
3,15,Nicole Vaidisova,CZE,13,Shahar Peer *,ISR,18,4 - 6,6 - 3,6 - 7 (5 - 7),,,
3,16,Agnieszka Radwanska *,POL,30,Maria Sharapova,RUS,2,6 - 4,1 - 6,6 - 2,,,
4,1,Justine Henin *,BEL,1,Dinara Safina,RUS,15,6 - 0,6 - 2,,,,
4,2,Marion Bartoli,FRA,10,Serena Williams *,USA,8,3 - 6,4 - 6,,,,
4,3,Jelena Jankovic *,SRB,3,Sybille Bammer,AUT,19,6 - 4,4 - 6,6 - 1,,,
4,4,Venus Williams *,USA,12,Ana Ivanovic,SRB,5,6 - 4,6 - 2,,,,
4,5,Agnes Szavay *,HUN,,Julia Vakulenko,UKR,,6 - 4,7 - 6 (7 - 1),,,,
4,6,Victoria Azarenka,BLR,,Svetlana Kuznetsova *,RUS,4,2 - 6,3 - 6,,,,
4,7,Anna Chakvetadze *,RUS,6,Tamira Paszek,AUT,,6 - 1,7 - 5,,,,
4,8,Shahar Peer *,ISR,18,Agnieszka Radwanska,POL,30,6 - 4,6 - 1,,,,
5,1,Justine Henin *,BEL,1,Serena Williams,USA,8,7 - 6 (7 - 3),6 - 1,,,,
5,2,Jelena Jankovic,SRB,3,Venus Williams *,USA,12,6 - 4,1 - 6,6 - 7 (4 - 7),,,
5,3,Agnes Szavay,HUN,,Svetlana Kuznetsova *,RUS,4,1 - 6,4 - 6,,,,
5,4,Anna Chakvetadze *,RUS,6,Shahar Peer,ISR,18,6 - 4,6 - 1,,,,
6,1,Justine Henin *,BEL,1,Venus Williams,USA,12,7 - 6 (7 - 2),6 - 4,,,,
6,2,Svetlana Kuznetsova *,RUS,4,Anna Chakvetadze,RUS,6,3 - 6,6 - 1,6 - 1,,,
7,1,Justine Henin *,BEL,1,Svetlana Kuznetsova,RUS,4,6 - 1,6 - 3,,,,
