Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
3,16,Tommy Robredo,ESP,32,Andy Murray *,GBR,2,2 - 6,4 - 6,5 - 7,,,
4,1,Novak Djokovic *,SRB,1,Tommy Haas,GER,13,6 - 1,6 - 4,7 - 6 (7 - 4),,,
4,2,Bernard Tomic,AUS,,Tomas Berdych *,CZE,7,6 - 7 (4 - 7),7 - 6 (7 - 5),4 - 6,4 - 6,,
4,3,David Ferrer *,ESP,4,Ivan Dodig,CRO,,6 - 7 (3 - 7),7 - 6 (8 - 6),6 - 1,6 - 1,,
4,4,Andreas Seppi,ITA,23,Juan Martin Del Potro *,ARG,8,4 - 6,6 - 7 (2 - 7),3 - 6,,,
4,5,Lukasz Kubot *,POL,,Adrian Mannarino,FRA,,4 - 6,6 - 3,3 - 6,6 - 3,6 - 4,
4,6,Jerzy Janowicz *,POL,24,Jurgen Melzer,AUT,,3 - 6,7 - 6 (7 - 1),6 - 4,4 - 6,6 - 4,
4,7,Fernando Verdasco *,ESP,,Kenny De Schepper,FRA,,6 - 4,6 - 4,6 - 4,,,
4,8,Mikhail Youzhny,RUS,20,Andy Murray *,GBR,2,4 - 6,6 - 7 (5 - 7),1 - 6,,,
5,1,Novak Djokovic *,SRB,1,Tomas Berdych,CZE,7,7 - 6 (7 - 5),6 - 4,6 - 3,,,
5,2,David Ferrer,ESP,4,Juan Martin Del Potro *,ARG,8,2 - 6,4 - 6,6 - 7 (5 - 7),,,
5,3,Lukasz Kubot,POL,,Jerzy Janowicz *,POL,24,5 - 7,4 - 6,4 - 6,,,
5,4,Fernando Verdasco,ESP,,Andy Murray *,GBR,2,6 - 4,6 - 3,1 - 6,4 - 6,5 - 7,
6,1,Novak Djokovic *,SRB,1,Juan Martin Del Potro,ARG,8,7 - 5,4 - 6,7 - 6 (7 - 2),6 - 7 (6 - 8),6 - 3,
6,2,Jerzy Janowicz,POL,24,Andy Murray *,GBR,2,7 - 6 (7 - 2),4 - 6,4 - 6,3 - 6,,
7,1,Novak Djokovic,SRB,1,Andy Murray *,GBR,2,4 - 6,5 - 7,4 - 6,,,
