Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,64,Benoit Paire,FRA,,Roger Federer *,SUI,2,2 - 6,4 - 6,1 - 6,,,
2,1,Novak Djokovic *,SRB,1,Ryan Harrison,USA,,6 - 1,6 - 2,6 - 3,,,
2,2,Feliciano Lopez,ESP,,Radek Stepanek *,CZE,31,2 - 6,2 - 6,4 - 6,,,
2,3,Sam Querrey *,USA,20,Brian Baker,USA,,6 - 7 (2 - 7),1 - 1,,,,Retired
2,4,Tobias Kamke,GER,,Stanislas Wawrinka *,SUI,15,3 - 6,6 - 7 (4 - 7),,,,Retired
2,5,Andrey Kuznetsov,RUS,,Kevin Anderson *,RSA,,1 - 6,5 - 7,4 - 6,,,
2,6,Xavier Malisse,BEL,,Fernando Verdasco *,ESP,22,1 - 6,3 - 6,2 - 6,,,
2,7,Jurgen Melzer *,AUT,26,Roberto Bautista Agut,ESP,,6 - 7 (4 - 7),6 - 3,6 - 7 (3 - 7),6 - 3,6 - 2,
2,8,Guillaume Rufin,FRA,,Tomas Berdych *,CZE,5,2 - 6,2 - 6,4 - 6,,,
2,9,David Ferrer *,ESP,4,Tim Smyczek,USA,,6 - 0,7 - 5,4 - 6,6 - 3,,
2,10,Tatsuma Ito,JPN,,Marcos Baghdatis *,CYP,28,6 - 3,3 - 6,2 - 6,2 - 6,,
2,11,Mikhail Youzhny,RUS,23,Evgeny Donskoy *,RUS,,6 - 3,6 - 7 (4 - 7),2 - 6,6 - 3,3 - 6,
2,12,Carlos Berlocq,ARG,,Kei Nishikori *,JPN,16,6 - 7 (4 - 7),4 - 6,1 - 6,,,
2,13,Nicolas Almagro *,ESP,10,Daniel Gimeno-Traver,ESP,,6 - 4,6 - 1,6 - 2,,,
2,14,Somdev Devvarman,IND,,Jerzy Janowicz *,POL,24,7 - 6 (12 - 10),6 - 3,1 - 6,0 - 6,5 - 7,
2,15,Julien Benneteau *,FRA,32,Edouard Roger-Vasselin,FRA,,4 - 6,7 - 5,7 - 6 (7 - 5),7 - 6 (7 - 5),,
2,16,Lukas Lacko,SVK,,Janko Tipsarevic *,SRB,8,3 - 6,4 - 6,6 - 3,6 - 4,5 - 7,
2,17,Juan Martin Del Potro *,ARG,6,Benjamin Becker,GER,,6 - 2,6 - 4,6 - 2,,,
2,18,Jeremy Chardy *,FRA,,Marcel Granollers,ESP,30,6 - 3,3 - 6,6 - 1,6 - 2,,
2,19,Andreas Seppi *,ITA,21,Denis Istomin,UZB,,7 - 6 (7 - 4),5 - 7,6 - 7 (3 - 7),7 - 6 (7 - 3),6 - 2,
2,20,Rajeev Ram,USA,,Marin Cilic *,CRO,12,5 - 7,2 - 6,4 - 6,,,
2,21,Gilles Simon *,FRA,14,Jesse Levine,CAN,,2 - 6,6 - 3,7 - 6 (7 - 4),6 - 2,,
2,22,Yen-Hsun Lu,TPE,,Gael Monfils *,FRA,,6 - 7 (5 - 7),6 - 4,6 - 0,1 - 6,6 - 8,
2,23,Florian Mayer,GER,25,Ricardas Berankis *,LTU,,2 - 6,3 - 6,1 - 6,,,
2,24,Joao Sousa,POR,,Andy Murray *,GBR,3,2 - 6,2 - 6,4 - 6,,,
2,25,Jo-Wilfried Tsonga *,FRA,7,Go Soeda,JPN,,6 - 3,7 - 6 (7 - 1),6 - 3,,,
2,26,James Duckworth,AUS,,Blaz Kavcic *,SLO,,6 - 3,3 - 6,4 - 6,7 - 6 (7 - 3),8 - 10,
2,27,Jarkko Nieminen,FIN,,Ivan Dodig *,CRO,,3 - 6,7 - 6 (7 - 4),3 - 6,7 - 6 (7 - 4),1 - 6,
2,28,Alejandro Falla,COL,,Richard Gasquet *,FRA,9,3 - 6,2 - 6,2 - 6,,,
2,29,Milos Raonic *,CAN,13,Lukas Rosol,CZE,,7 - 6 (7 - 2),6 - 2,6 - 3,,,
2,30,Amir Weintraub,ISR,,Philipp Kohlschreiber *,GER,17,2 - 6,6 - 7 (4 - 7),4 - 6,,,
2,31,Daniel Brands,GER,,Bernard Tomic *,AUS,,7 - 6 (7 - 4),5 - 7,6 - 7 (3 - 7),6 - 7 (8 - 10),,
2,32,Nikolay Davydenko,RUS,,Roger Federer *,SUI,2,3 - 6,4 - 6,4 - 6,,,
3,1,Novak Djokovic *,SRB,1,Radek Stepanek,CZE,31,6 - 4,6 - 3,7 - 5,,,
3,2,Sam Querrey,USA,20,Stanislas Wawrinka *,SUI,15,6 - 7 (6 - 8),5 - 7,4 - 6,,,
3,3,Kevin Anderson *,RSA,,Fernando Verdasco,ESP,22,4 - 6,6 - 3,4 - 6,7 - 6 (7 - 4),6 - 2,
3,4,Jurgen Melzer,AUT,26,Tomas Berdych *,CZE,5,3 - 6,2 - 6,2 - 6,,,
3,5,David Ferrer *,ESP,4,Marcos Baghdatis,CYP,28,6 - 4,6 - 2,6 - 3,,,
3,6,Evgeny Donskoy,RUS,,Kei Nishikori *,JPN,16,6 - 7 (3 - 7),2 - 6,3 - 6,,,
3,7,Nicolas Almagro *,ESP,10,Jerzy Janowicz,POL,24,7 - 6 (7 - 3),7 - 6 (7 - 4),6 - 1,,,
3,8,Julien Benneteau,FRA,32,Janko Tipsarevic *,SRB,8,6 - 3,4 - 6,6 - 2,4 - 6,3 - 6,
3,9,Juan Martin Del Potro,ARG,6,Jeremy Chardy *,FRA,,3 - 6,3 - 6,7 - 6 (7 - 3),6 - 3,3 - 6,
3,10,Andreas Seppi *,ITA,21,Marin Cilic,CRO,12,6 - 7 (2 - 7),6 - 3,2 - 6,6 - 4,6 - 2,
3,11,Gilles Simon *,FRA,14,Gael Monfils,FRA,,6 - 4,6 - 4,4 - 6,1 - 6,8 - 6,
3,12,Ricardas Berankis,LTU,,Andy Murray *,GBR,3,3 - 6,4 - 6,5 - 7,,,
3,13,Jo-Wilfried Tsonga *,FRA,7,Blaz Kavcic,SLO,,6 - 2,6 - 1,6 - 4,,,
3,14,Ivan Dodig,CRO,,Richard Gasquet *,FRA,9,6 - 4,3 - 6,6 - 7 (2 - 7),0 - 6,,
3,15,Milos Raonic *,CAN,13,Philipp Kohlschreiber,GER,17,7 - 6 (7 - 4),6 - 3,6 - 4,,,
3,16,Bernard Tomic,AUS,,Roger Federer *,SUI,2,4 - 6,6 - 7 (5 - 7),1 - 6,,,
4,1,Novak Djokovic *,SRB,1,Stanislas Wawrinka,SUI,15,1 - 6,7 - 5,6 - 4,6 - 7 (5 - 7),12 - 10,
4,2,Kevin Anderson,RSA,,Tomas Berdych *,CZE,5,3 - 6,2 - 6,6 - 7 (13 - 15),,,
4,3,David Ferrer *,ESP,4,Kei Nishikori,JPN,16,6 - 2,6 - 1,6 - 4,,,
4,4,Nicolas Almagro *,ESP,10,Janko Tipsarevic,SRB,8,6 - 2,5 - 1,,,,Retired
4,5,Jeremy Chardy *,FRA,,Andreas Seppi,ITA,21,5 - 7,6 - 3,6 - 2,6 - 2,,
4,6,Gilles Simon,FRA,14,Andy Murray *,GBR,3,3 - 6,1 - 6,3 - 6,,,
4,7,Jo-Wilfried Tsonga *,FRA,7,Richard Gasquet,FRA,9,6 - 4,3 - 6,6 - 3,6 - 2,,
4,8,Milos Raonic,CAN,13,Roger Federer *,SUI,2,4 - 6,6 - 7 (4 - 7),2 - 6,,,
5,1,Novak Djokovic *,SRB,1,Tomas Berdych,CZE,5,6 - 1,4 - 6,6 - 1,6 - 4,,
5,2,David Ferrer *,ESP,4,Nicolas Almagro,ESP,10,4 - 6,4 - 6,7 - 5,7 - 6 (7 - 4),6 - 2,
5,3,Jeremy Chardy,FRA,,Andy Murray *,GBR,3,4 - 6,1 - 6,2 - 6,,,
5,4,Jo-Wilfried Tsonga,FRA,7,Roger Federer *,SUI,2,6 - 7 (4 - 7),6 - 4,6 - 7 (4 - 7),6 - 3,3 - 6,
6,1,Novak Djokovic *,SRB,1,David Ferrer,ESP,4,6 - 2,6 - 2,6 - 1,,,
6,2,Andy Murray *,GBR,3,Roger Federer,SUI,2,6 - 4,6 - 7 (5 - 7),6 - 3,6 - 7 (2 - 7),6 - 2,
7,1,Novak Djokovic *,SRB,1,Andy Murray,GBR,3,6 - 7 (2 - 7),7 - 6 (7 - 3),6 - 3,6 - 2,,
