Round,Match,Player 1,P1 Country,P1 Seed,Player 2,P2 Country,P2 Seed,Set 1,Set 2,Set 3,Set 4,Set 5,Notes
1,35,Guillermo Garcia-Lopez *,ESP,,Dominik Hrbaty,SVK,,4 - 6,6 - 3,6 - 4,6 - 4,,
1,36,Hyung-Taik Lee,KOR,,Andreas Seppi *,ITA,31,3 - 6,5 - 7,6 - 3,6 - 3,3 - 6,
1,37,Nicolas Kiefer,GER,20,Ivo Minar *,CZE,,6 - 4,1 - 6,4 - 6,1 - 4,,Retired
1,38,Scoville Jenkins,USA,,Jarkko Nieminen *,FIN,,3 - 6,3 - 6,5 - 7,,,
1,39,Bobby Reynolds *,USA,,Tomas Zib,CZE,,6 - 4,6 - 7 (3 - 7),2 - 6,6 - 4,7 - 6 (7 - 4),
1,40,Ivan Navarro,ESP,,Fernando Gonzalez *,CHI,11,6 - 7 (3 - 7),3 - 6,6 - 4,6 - 7 (5 - 7),,
1,41,Tommy Robredo *,ESP,15,Mischa Zverev,GER,,7 - 6 (7 - 4),6 - 2,6 - 1,,,
1,42,Vincent Spadea,USA,,Marat Safin *,RUS,,6 - 3,2 - 6,3 - 6,6 - 4,4 - 6,
1,43,Aisam-Ul-Haq Qureshi,PAK,,Carlos Moya *,ESP,,4 - 6,7 - 6 (7 - 5),6 - 7 (2 - 7),2 - 6,,
1,44,Santiago Ventura,ESP,,Jo-Wilfried Tsonga *,FRA,19,7 - 6 (7 - 3),4 - 6,2 - 6,3 - 6,,
1,45,Marin Cilic *,CRO,30,Julien Benneteau,FRA,,4 - 6,7 - 5,6 - 3,6 - 7 (7 - 9),6 - 2,
1,46,Robby Ginepri *,USA,,Amer Delic,USA,,6 - 1,6 - 2,7 - 6 (7 - 5),,,
1,47,Robert Kendrick *,USA,,Nicolas Mahut,FRA,,7 - 6 (7 - 3),6 - 4,5 - 7,7 - 5,,
1,48,Arnaud Clement,FRA,,Novak Djokovic *,SRB,3,3 - 6,3 - 6,4 - 6,,,
1,49,Nikolay Davydenko *,RUS,5,Dudi Sela,ISR,,6 - 3,6 - 3,6 - 3,,,
1,50,Austin Krajicek,USA,,Agustin Calleri *,ARG,,2 - 6,2 - 6,1 - 6,,,
1,51,Albert Montanes,ESP,,Victor Hanescu *,ROU,,6 - 7 (5 - 7),3 - 6,6 - 2,3 - 6,,
1,52,Eduardo Schwank,ARG,,Dmitry Tursunov *,RUS,26,5 - 7,6 - 4,5 - 7,6 - 7 (5 - 7),,
1,53,Nicolas Almagro *,ESP,18,Frank Dancevic,CAN,,6 - 3,6 - 4,7 - 5,,,
1,54,Sam Warburg *,USA,,Janko Tipsarevic,SRB,,6 - 2,1 - 0,,,,Retired
1,55,Laurent Recouderc,FRA,,Gilles Muller *,LUX,,4 - 6,0 - 6,6 - 4,4 - 6,,
1,56,Tommy Haas *,GER,,Richard Gasquet,FRA,12,6 - 7 (3 - 7),6 - 4,5 - 7,7 - 5,6 - 2,
1,57,Fernando Verdasco *,ESP,13,Igor Kunitsyn,RUS,,6 - 3,6 - 4,6 - 1,,,
1,58,Rui Machado *,POR,,Rik De Voest,RSA,,6 - 4,7 - 6 (9 - 7),6 - 1,,,
1,59,Frederico Gil,POR,,Jeremy Chardy *,FRA,,6 - 3,3 - 6,2 - 6,3 - 6,,
1,60,Marc Gicquel,FRA,,Igor Andreev *,RUS,23,6 - 7 (3 - 7),4 - 6,4 - 6,,,
1,61,Radek Stepanek *,CZE,28,Potito Starace,ITA,,7 - 5,6 - 3,6 - 1,,,
1,62,Jesse Levine,USA,,Chris Guccione *,AUS,,3 - 6,6 - 3,6 - 7 (6 - 8),6 - 7 (6 - 8),,
1,63,Thiago Alves *,BRA,,Paul Capdeville,CHI,,4 - 6,1 - 6,6 - 1,7 - 6 (7 - 2),6 - 4,
1,64,Maximo Gonzalez,ARG,,Roger Federer *,SUI,2,3 - 6,0 - 6,3 - 6,,,
2,1,Rafael Nadal *,ESP,1,Ryler DeHeart,USA,,6 - 1,6 - 2,6 - 4,,,
2,2,Viktor Troicki *,SRB,,Philipp Kohlschreiber,GER,25,2 - 6,6 - 3,6 - 4,3 - 0,,Retired
2,3,Sam Querrey *,USA,,Nicolas Devilder,FRA,,7 - 6 (8 - 6),6 - 4,4 - 6,6 - 3,,
2,4,Florent Serra,FRA,,Ivo Karlovic *,CRO,14,6 - 7 (5 - 7),4 - 6,2 - 6,,,
2,5,James Blake *,USA,9,Steve Darcis,BEL,,4 - 6,6 - 3,1 - 0,,,Retired
2,6,Mardy Fish *,USA,,Paul-Henri Mathieu,FRA,24,6 - 2,3 - 6,6 - 3,6 - 4,,
2,7,Gael Monfils *,FRA,32,Evgeny Korolev,RUS,,6 - 2,6 - 3,3 - 6,6 - 4,,
2,8,Andrey Golubev,KAZ,,David Nalbandian *,ARG,7,2 - 6,4 - 6,2 - 6,,,
2,9,David Ferrer *,ESP,4,Andreas Beck,GER,,4 - 6,7 - 5,6 - 3,7 - 6 (7 - 5),,
2,10,Roko Karanusic,CRO,,Kei Nishikori *,JPN,,1 - 6,5 - 7,,,,Retired
2,11,Juan Martin Del Potro *,ARG,17,Thomaz Bellucci,BRA,,4 - 6,6 - 1,7 - 5,6 - 3,,
2,12,Jose Acasuso,ARG,,Gilles Simon *,FRA,16,4 - 6,1 - 6,4 - 6,,,
2,13,Stanislas Wawrinka *,SUI,10,Wayne Odesnik,USA,,6 - 4,7 - 6 (8 - 6),6 - 2,,,
2,14,Yen-Hsun Lu,TPE,,Flavio Cipolla *,ITA,,1 - 6,6 - 4,6 - 7 (2 - 7),4 - 6,,
2,15,Jurgen Melzer *,AUT,,Jiri Vanek,CZE,,6 - 0,6 - 2,6 - 2,,,
2,16,Michael Llodra,FRA,,Andy Murray *,GBR,6,4 - 6,6 - 1,5 - 7,6 - 7 (7 - 9),,
2,17,Andy Roddick *,USA,8,Ernests Gulbis,LAT,,3 - 6,7 - 5,6 - 2,7 - 5,,
2,18,Guillermo Garcia-Lopez,ESP,,Andreas Seppi *,ITA,31,2 - 6,6 - 4,2 - 6,2 - 6,,
2,19,Ivo Minar,CZE,,Jarkko Nieminen *,FIN,,7 - 6 (7 - 2),6 - 3,4 - 6,3 - 6,2 - 6,
2,20,Bobby Reynolds,USA,,Fernando Gonzalez *,CHI,11,6 - 7 (6 - 8),4 - 6,4 - 6,,,
2,21,Tommy Robredo *,ESP,15,Marat Safin,RUS,,4 - 6,7 - 6 (7 - 4),6 - 4,6 - 0,,
2,22,Carlos Moya,ESP,,Jo-Wilfried Tsonga *,FRA,19,6 - 4,3 - 6,4 - 6,4 - 6,,
2,23,Marin Cilic *,CRO,30,Robby Ginepri,USA,,6 - 4,2 - 6,6 - 2,7 - 5,,
2,24,Robert Kendrick,USA,,Novak Djokovic *,SRB,3,6 - 7 (8 - 10),4 - 6,4 - 6,,,
2,25,Nikolay Davydenko *,RUS,5,Agustin Calleri,ARG,,6 - 4,6 - 4,7 - 6 (7 - 2),,,
2,26,Victor Hanescu,ROU,,Dmitry Tursunov *,RUS,26,7 - 6 (7 - 2),3 - 6,4 - 6,2 - 6,,
2,27,Nicolas Almagro *,ESP,18,Sam Warburg,USA,,6 - 3,6 - 4,6 - 4,,,
2,28,Gilles Muller *,LUX,,Tommy Haas,GER,,2 - 6,2 - 6,7 - 6 (7 - 5),6 - 3,6 - 3,
2,29,Fernando Verdasco *,ESP,13,Rui Machado,POR,,6 - 7 (5 - 7),7 - 6 (7 - 5),6 - 4,6 - 7 (6 - 8),6 - 0,
2,30,Jeremy Chardy,FRA,,Igor Andreev *,RUS,23,6 - 7 (3 - 7),4 - 6,3 - 6,,,
2,31,Radek Stepanek *,CZE,28,Chris Guccione,AUS,,6 - 4,6 - 4,6 - 7 (3 - 7),6 - 2,,
2,32,Thiago Alves,BRA,,Roger Federer *,SUI,2,3 - 6,5 - 7,4 - 6,,,
3,1,Rafael Nadal *,ESP,1,Viktor Troicki,SRB,,6 - 4,6 - 3,6 - 0,,,
3,2,Sam Querrey *,USA,,Ivo Karlovic,CRO,14,7 - 6 (7 - 5),7 - 6 (7 - 5),6 - 2,,,
3,3,James Blake,USA,9,Mardy Fish *,USA,,3 - 6,3 - 6,6 - 7 (4 - 7),,,
3,4,Gael Monfils *,FRA,32,David Nalbandian,ARG,7,6 - 3,6 - 4,6 - 2,,,
3,5,David Ferrer,ESP,4,Kei Nishikori *,JPN,,4 - 6,4 - 6,6 - 3,6 - 2,5 - 7,
3,6,Juan Martin Del Potro *,ARG,17,Gilles Simon,FRA,16,6 - 4,6 - 7 (4 - 7),6 - 1,3 - 6,6 - 3,
3,7,Stanislas Wawrinka *,SUI,10,Flavio Cipolla,ITA,,5 - 7,6 - 7 (4 - 7),6 - 4,6 - 0,6 - 4,
3,8,Jurgen Melzer,AUT,,Andy Murray *,GBR,6,7 - 6 (7 - 5),6 - 4,6 - 7 (5 - 7),1 - 6,3 - 6,
3,9,Andy Roddick *,USA,8,Andreas Seppi,ITA,31,6 - 2,7 - 5,7 - 6 (7 - 4),,,
3,10,Jarkko Nieminen,FIN,,Fernando Gonzalez *,CHI,11,5 - 7,4 - 6,7 - 6 (7 - 3),1 - 6,,
3,11,Tommy Robredo *,ESP,15,Jo-Wilfried Tsonga,FRA,19,7 - 6 (7 - 2),6 - 2,6 - 3,,,
3,12,Marin Cilic,CRO,30,Novak Djokovic *,SRB,3,7 - 6 (9 - 7),5 - 7,4 - 6,6 - 7 (0 - 7),,
3,13,Nikolay Davydenko *,RUS,5,Dmitry Tursunov,RUS,26,6 - 2,7 - 6 (8 - 3),6 - 3,,,
3,14,Nicolas Almagro,ESP,18,Gilles Muller *,LUX,,7 - 6 (7 - 3),6 - 3,6 - 7 (5 - 7),6 - 7 (6 - 8),5 - 7,
3,15,Fernando Verdasco,ESP,13,Igor Andreev *,RUS,23,2 - 6,4 - 6,4 - 6,,,
3,16,Radek Stepanek,CZE,28,Roger Federer *,SUI,2,3 - 6,3 - 6,2 - 6,,,
4,1,Rafael Nadal *,ESP,1,Sam Querrey,USA,,6 - 2,5 - 7,7 - 6 (7 - 2),6 - 3,,
4,2,Mardy Fish *,USA,,Gael Monfils,FRA,32,7 - 5,6 - 2,6 - 2,,,
4,3,Kei Nishikori,JPN,,Juan Martin Del Potro *,ARG,17,3 - 6,4 - 6,3 - 6,,,
4,4,Stanislas Wawrinka,SUI,10,Andy Murray *,GBR,6,1 - 6,3 - 6,3 - 6,,,
4,5,Andy Roddick *,USA,8,Fernando Gonzalez,CHI,11,6 - 2,6 - 4,6 - 1,,,
4,6,Tommy Robredo,ESP,15,Novak Djokovic *,SRB,3,6 - 4,2 - 6,3 - 6,7 - 5,3 - 6,
4,7,Nikolay Davydenko,RUS,5,Gilles Muller *,LUX,,4 - 6,6 - 4,3 - 6,6 - 7 (10 - 12),,
4,8,Igor Andreev,RUS,23,Roger Federer *,SUI,2,7 - 6 (7 - 5),6 - 7 (5 - 7),3 - 6,6 - 3,3 - 6,
5,1,Rafael Nadal *,ESP,1,Mardy Fish,USA,,3 - 6,6 - 1,6 - 4,6 - 2,,
5,2,Juan Martin Del Potro,ARG,17,Andy Murray *,GBR,6,6 - 7 (2 - 7),6 - 7 (1 - 7),6 - 4,5 - 7,,
5,3,Andy Roddick,USA,8,Novak Djokovic *,SRB,3,2 - 6,3 - 6,6 - 3,6 - 7 (5 - 7),,
5,4,Gilles Muller,LUX,,Roger Federer *,SUI,2,6 - 7 (5 - 7),4 - 6,6 - 7 (5 - 7),,,
6,1,Rafael Nadal,ESP,1,Andy Murray *,GBR,6,2 - 6,6 - 7 (5 - 7),6 - 4,4 - 6,,
6,2,Novak Djokovic,SRB,3,Roger Federer *,SUI,2,3 - 6,7 - 5,5 - 7,2 - 6,,
7,1,Andy Murray,GBR,6,Roger Federer *,SUI,2,2 - 6,5 - 7,2 - 6,,,
